date,NO2,SO2,CO,O3,Aerosol_Index,location
12-04-2022,,,,,,"Sector 62, Noida"
13-04-2022,0.000222282,0.000230218,0.038458206,0.133757889,1.933601737,"Sector 62, Noida"
14-04-2022,0.000156961,0.000528276,0.043901395,0.137426171,1.334966831,"Sector 62, Noida"
15-04-2022,0.000231893,7.63E-05,,0.139510438,1.616975784,"Sector 62, Noida"
16-04-2022,9.38E-05,-0.000429425,,0.13463591,1.64177537,"Sector 62, Noida"
17-04-2022,9.12E-05,0.00100034,,0.129163474,1.95235908,"Sector 62, Noida"
18-04-2022,,,,,,"Sector 62, Noida"
19-04-2022,0.000168699,0.000416466,0.047473971,0.129051753,1.72511989,"Sector 62, Noida"
20-04-2022,0.000114846,0.000258035,0.036039565,0.126816854,1.473461032,"Sector 62, Noida"
21-04-2022,,,,0.130164189,-0.897332298,"Sector 62, Noida"
22-04-2022,0.0002881,-0.000480706,,0.130999481,2.008977518,"Sector 62, Noida"
23-04-2022,0.000152605,0.000316156,,0.132379323,1.752585292,"Sector 62, Noida"
24-04-2022,,,,,,"Sector 62, Noida"
25-04-2022,0.000171244,0.000163355,0.042638972,0.134680852,1.330518603,"Sector 62, Noida"
26-04-2022,0.000132315,-0.000164412,,0.136907667,1.585845113,"Sector 62, Noida"
27-04-2022,0.000183504,0.000671862,,0.131447956,1.226620317,"Sector 62, Noida"
28-04-2022,,,,,,"Sector 62, Noida"
29-04-2022,,,,,,"Sector 62, Noida"
01-05-2022,8.53E-05,-0.000122552,,0.129659534,1.058131218,"Sector 62, Noida"
02-05-2022,,,,,,"Sector 62, Noida"
03-05-2022,8.52E-05,0.003240797,0.037306003,0.130537674,4.131341934,"Sector 62, Noida"
05-05-2022,0.000186703,0.000344468,0.050479859,0.132219827,1.703316934,"Sector 62, Noida"
06-05-2022,0.000182992,0.00074421,,0.130403832,1.014823914,"Sector 62, Noida"
07-05-2022,0.00018232,0.000110529,,0.130589917,0.902512252,"Sector 62, Noida"
08-05-2022,0.000138751,0.000109769,,0.129300907,1.396407604,"Sector 62, Noida"
09-05-2022,8.76E-05,0.000568125,,0.128523111,2.089382172,"Sector 62, Noida"
10-05-2022,,,,,,"Sector 62, Noida"
11-05-2022,0.000116279,-0.000160661,0.054443393,0.127897372,1.077839611,"Sector 62, Noida"
12-05-2022,8.14E-05,0.00046741,,0.123499565,0.87606889,"Sector 62, Noida"
13-05-2022,0.000164187,0.00087357,0.05066834,0.124953335,1.341210118,"Sector 62, Noida"
14-05-2022,,,,,,"Sector 62, Noida"
15-05-2022,0.000142972,2.24E-05,0.042421635,0.124937706,2.128655195,"Sector 62, Noida"
16-05-2022,0.000130598,0.000205883,0.039111983,0.124099787,1.603789301,"Sector 62, Noida"
17-05-2022,,,,,,"Sector 62, Noida"
18-05-2022,0.000128951,-4.99E-05,,0.131645897,1.961053881,"Sector 62, Noida"
19-05-2022,9.94E-05,,,0.13017197,2.521525621,"Sector 62, Noida"
20-05-2022,,,,,,"Sector 62, Noida"
21-05-2022,0.000209151,0.000604273,0.044508547,0.128739566,3.247434378,"Sector 62, Noida"
22-05-2022,0.000110435,-2.28E-05,0.043911505,0.126885478,1.514507653,"Sector 62, Noida"
24-05-2022,8.28E-05,0.000170862,0.032427777,0.136460841,0.659327209,"Sector 62, Noida"
25-05-2022,,,,,,"Sector 62, Noida"
26-05-2022,0.000194837,-0.000206946,,0.133780062,0.946790934,"Sector 62, Noida"
27-05-2022,0.000149785,0.000361912,0.040390283,0.127605546,1.546152269,"Sector 62, Noida"
28-05-2022,0.000160693,-0.000236475,0.039573077,0.128911629,2.872837305,"Sector 62, Noida"
29-05-2022,0.000113275,-0.000255032,0.039515171,0.130179793,1.876284838,"Sector 62, Noida"
30-05-2022,,,,,,"Sector 62, Noida"
01-06-2022,0.000171779,0.000293396,0.038955279,0.132522844,1.645684255,"Sector 62, Noida"
02-06-2022,0.00014911,0.000307558,0.039679695,0.131253987,1.542688404,"Sector 62, Noida"
03-06-2022,0.000158961,6.12E-05,,0.127810923,1.485335159,"Sector 62, Noida"
04-06-2022,,-0.000577042,,0.129579812,1.982848644,"Sector 62, Noida"
05-06-2022,0.000155073,0.000599375,,0.131990284,1.895005703,"Sector 62, Noida"
06-06-2022,,,,,,"Sector 62, Noida"
07-06-2022,0.000162461,0.000101428,0.043384751,0.131139502,1.793902874,"Sector 62, Noida"
08-06-2022,0.000106199,-0.000177265,0.036285221,0.130003275,2.293799907,"Sector 62, Noida"
09-06-2022,8.55E-05,0.000278583,,0.129410297,2.656336018,"Sector 62, Noida"
10-06-2022,,,,,,"Sector 62, Noida"
11-06-2022,0.000139747,-0.000129152,0.036650971,0.127972737,2.34215951,"Sector 62, Noida"
12-06-2022,0.000122382,0.000574007,0.036518779,0.128963754,1.90536499,"Sector 62, Noida"
13-06-2022,,-0.000173339,,0.126271218,-0.077790797,"Sector 62, Noida"
14-06-2022,,,,,,"Sector 62, Noida"
15-06-2022,,,,,,"Sector 62, Noida"
16-06-2022,7.48E-05,0.000392172,0.035305023,0.131438375,1.290163279,"Sector 62, Noida"
17-06-2022,,0.000104503,,0.131377175,0.315757185,"Sector 62, Noida"
18-06-2022,,,,,,"Sector 62, Noida"
19-06-2022,,-0.000915769,,0.13425359,-1.539232125,"Sector 62, Noida"
20-06-2022,,-5.16E-05,0.034841001,0.136340976,0.273021042,"Sector 62, Noida"
21-06-2022,0.000113093,0.00124581,0.034919325,0.134468272,0.765491366,"Sector 62, Noida"
22-06-2022,0.000135025,-0.000598544,0.034524485,0.13231296,1.597046327,"Sector 62, Noida"
24-06-2022,0.000133161,0.000969136,0.037951279,0.134776863,1.01193518,"Sector 62, Noida"
25-06-2022,0.00018033,0.000170209,0.040976267,0.130622908,1.237159848,"Sector 62, Noida"
26-06-2022,,,,,,"Sector 62, Noida"
27-06-2022,,,,,,"Sector 62, Noida"
28-06-2022,,,,0.13040778,-1.122535348,"Sector 62, Noida"
29-06-2022,0.000200211,-8.48E-05,0.05150092,0.134941295,-0.855942726,"Sector 62, Noida"
01-07-2022,,,,,,"Sector 62, Noida"
02-07-2022,7.18E-05,-0.000253996,0.044568282,0.131677821,-0.668285966,"Sector 62, Noida"
03-07-2022,,,,0.129656747,-0.497166008,"Sector 62, Noida"
04-07-2022,,,,,,"Sector 62, Noida"
05-07-2022,,0.000382137,0.04086348,0.133244962,-0.767173827,"Sector 62, Noida"
06-07-2022,,0.000136575,0.034534544,0.13390477,-0.549035907,"Sector 62, Noida"
07-07-2022,0.000137254,0.000347754,0.034674555,0.132508025,-0.145219743,"Sector 62, Noida"
08-07-2022,,,,,,"Sector 62, Noida"
09-07-2022,,,,0.126098543,-1.117647529,"Sector 62, Noida"
10-07-2022,,,0.036016655,0.132643923,-1.139660597,"Sector 62, Noida"
11-07-2022,,,,0.131718472,-0.71653223,"Sector 62, Noida"
12-07-2022,,,,,,"Sector 62, Noida"
13-07-2022,8.96E-05,0.000402313,0.036010788,0.130263029,0.458649186,"Sector 62, Noida"
14-07-2022,0.000199413,1.18E-05,0.034243059,0.128196256,-0.43354172,"Sector 62, Noida"
15-07-2022,8.45E-05,0.000461114,0.033573892,0.131045192,-0.693200827,"Sector 62, Noida"
16-07-2022,,,,,,"Sector 62, Noida"
17-07-2022,,,,,,"Sector 62, Noida"
18-07-2022,,1.59E-05,0.038069367,0.126476139,-0.278893918,"Sector 62, Noida"
19-07-2022,8.55E-05,-3.00E-05,0.034747427,0.128237944,-0.964702832,"Sector 62, Noida"
20-07-2022,,,,,,"Sector 62, Noida"
21-07-2022,,,,0.128557011,-1.58183229,"Sector 62, Noida"
22-07-2022,,0.001535524,,0.128388762,-1.075179219,"Sector 62, Noida"
23-07-2022,4.07E-05,-0.000517521,0.036127001,0.127996221,-0.422116041,"Sector 62, Noida"
24-07-2022,,,,,,"Sector 62, Noida"
25-07-2022,6.19E-05,,0.034247093,0.129794702,-0.931279063,"Sector 62, Noida"
26-07-2022,,0.000475829,0.031976264,0.126339232,-0.676699596,"Sector 62, Noida"
27-07-2022,,,,0.125010505,-1.731922269,"Sector 62, Noida"
28-07-2022,,,,,,"Sector 62, Noida"
29-07-2022,,,,0.122725837,-0.59340179,"Sector 62, Noida"
30-07-2022,7.21E-05,,0.034136857,0.121545345,-0.955523193,"Sector 62, Noida"
01-08-2022,,,,,,"Sector 62, Noida"
02-08-2022,,,,,,"Sector 62, Noida"
03-08-2022,0.000183703,,,0.128911411,-0.309104227,"Sector 62, Noida"
04-08-2022,,,0.032199783,0.128239751,-0.772975147,"Sector 62, Noida"
05-08-2022,,,,0.127314761,-2.031002998,"Sector 62, Noida"
06-08-2022,,,,0.124432459,-1.026990701,"Sector 62, Noida"
07-08-2022,,,,0.124830373,-1.27972088,"Sector 62, Noida"
08-08-2022,,,0.035065267,0.125643551,-0.165153444,"Sector 62, Noida"
09-08-2022,8.25E-05,-0.000730103,0.040420413,0.123324591,-0.244193465,"Sector 62, Noida"
10-08-2022,0.000119177,-0.000549647,0.039066982,0.122649454,0.10071265,"Sector 62, Noida"
11-08-2022,,,,0.12415071,-1.139907099,"Sector 62, Noida"
12-08-2022,3.25E-05,0.000129819,0.031467304,0.123188438,0.075853375,"Sector 62, Noida"
13-08-2022,,,0.032345675,0.126226678,-0.562738955,"Sector 62, Noida"
14-08-2022,,,,,,"Sector 62, Noida"
15-08-2022,,,,0.125475665,-1.097597026,"Sector 62, Noida"
16-08-2022,,,0.0309732,0.125764981,-2.098247528,"Sector 62, Noida"
17-08-2022,,0.000178646,0.028749639,0.125668883,-0.743743479,"Sector 62, Noida"
18-08-2022,,,,,,"Sector 62, Noida"
19-08-2022,,,0.033549577,,,"Sector 62, Noida"
20-08-2022,,,,0.127087315,-1.018787785,"Sector 62, Noida"
21-08-2022,,,0.03117274,0.124319835,-0.45756406,"Sector 62, Noida"
22-08-2022,,,,,,"Sector 62, Noida"
23-08-2022,6.56E-05,6.26E-05,0.029845525,0.129727005,-0.395430678,"Sector 62, Noida"
24-08-2022,,,,0.124780871,-0.676047921,"Sector 62, Noida"
25-08-2022,,,,0.124957152,0.505735993,"Sector 62, Noida"
26-08-2022,,,0.039542664,0.124409936,-0.909935474,"Sector 62, Noida"
27-08-2022,,,0.0376481,0.125935292,-0.984086461,"Sector 62, Noida"
28-08-2022,8.80E-05,0.000280452,0.035920545,0.127832711,-0.010638937,"Sector 62, Noida"
29-08-2022,0.000104149,,0.041935299,0.125606123,0.189077996,"Sector 62, Noida"
30-08-2022,,,,,,"Sector 62, Noida"
01-09-2022,,,0.042898402,0.12139171,-0.853577813,"Sector 62, Noida"
02-09-2022,,,,0.121556252,-1.258860111,"Sector 62, Noida"
03-09-2022,,,,,,"Sector 62, Noida"
04-09-2022,,,,,,"Sector 62, Noida"
05-09-2022,0.000148556,4.40E-06,0.032117359,0.12916787,-0.23042044,"Sector 62, Noida"
06-09-2022,0.000140634,,0.035554446,0.129246935,-0.860877991,"Sector 62, Noida"
07-09-2022,,,,,,"Sector 62, Noida"
08-09-2022,,-0.000141515,0.035200829,0.125090949,0.429550876,"Sector 62, Noida"
09-09-2022,0.000100753,3.47E-05,0.039714853,0.123471409,-0.04598972,"Sector 62, Noida"
10-09-2022,0.000205755,-0.000183179,,0.12399083,-0.824797309,"Sector 62, Noida"
11-09-2022,,,,,,"Sector 62, Noida"
12-09-2022,0.000146405,1.88E-05,0.036960159,0.125817537,-0.913028657,"Sector 62, Noida"
13-09-2022,7.37E-05,0.000246941,0.03540712,0.123528913,-0.159668937,"Sector 62, Noida"
14-09-2022,,,,0.122947989,1.728224766,"Sector 62, Noida"
15-09-2022,,,,0.123221844,0.694997549,"Sector 62, Noida"
16-09-2022,,,,0.127058849,-0.223296717,"Sector 62, Noida"
17-09-2022,0.000103705,0.000499276,0.039635036,0.126857626,-0.405928489,"Sector 62, Noida"
18-09-2022,,-0.000496621,0.037789222,0.127858862,-0.195551261,"Sector 62, Noida"
19-09-2022,,,,,,"Sector 62, Noida"
20-09-2022,,,,,,"Sector 62, Noida"
21-09-2022,,,,0.121385066,-0.440437051,"Sector 62, Noida"
22-09-2022,,,,0.12471548,-0.831219639,"Sector 62, Noida"
23-09-2022,,,,0.123951815,-1.307817698,"Sector 62, Noida"
24-09-2022,,,,0.126279766,-1.042763061,"Sector 62, Noida"
25-09-2022,,,,,,"Sector 62, Noida"
26-09-2022,0.000113271,-0.000160288,0.043836426,0.126343489,-0.128160223,"Sector 62, Noida"
27-09-2022,0.000127153,-8.84E-05,0.03566619,0.124853447,-0.313826919,"Sector 62, Noida"
28-09-2022,,,,,,"Sector 62, Noida"
29-09-2022,0.000118125,0.000338419,0.038867004,0.124333083,-0.153565145,"Sector 62, Noida"
01-10-2022,0.000160077,0.000232678,,0.125537753,-0.124482162,"Sector 62, Noida"
02-10-2022,0.000104218,,,,0.134571006,"Sector 62, Noida"
03-10-2022,0.000100301,-0.000665143,0.036292534,0.126605973,-0.052012403,"Sector 62, Noida"
04-10-2022,0.000139068,0.000412041,,0.124086112,0.091754958,"Sector 62, Noida"
05-10-2022,,,,,,"Sector 62, Noida"
06-10-2022,,,,,,"Sector 62, Noida"
07-10-2022,,,,0.12118877,-0.510882612,"Sector 62, Noida"
08-10-2022,,,,0.119229369,-1.005778074,"Sector 62, Noida"
09-10-2022,,,0.045384131,0.119391124,-0.486045392,"Sector 62, Noida"
10-10-2022,,,,,,"Sector 62, Noida"
11-10-2022,,,,,,"Sector 62, Noida"
12-10-2022,0.000215191,-4.95E-05,0.036818019,0.125985056,-0.453817815,"Sector 62, Noida"
13-10-2022,0.000161353,0.000204255,0.039004396,0.124461486,-0.203252555,"Sector 62, Noida"
14-10-2022,0.000171489,,,,-0.080859609,"Sector 62, Noida"
15-10-2022,0.000130319,-0.000226041,0.035935957,0.122016162,0.565607667,"Sector 62, Noida"
16-10-2022,,,,,,"Sector 62, Noida"
17-10-2022,0.000478819,0.000955405,,0.122367736,0.087632958,"Sector 62, Noida"
18-10-2022,0.000313003,0.000338317,,0.122416443,0.21361165,"Sector 62, Noida"
19-10-2022,0.000271189,-0.000113935,,0.125306696,0.302995771,"Sector 62, Noida"
20-10-2022,0.000538829,0.00010805,0.048811873,0.126114968,0.83720848,"Sector 62, Noida"
21-10-2022,,,,,,"Sector 62, Noida"
22-10-2022,,,,,,"Sector 62, Noida"
23-10-2022,0.000216021,4.15E-07,,0.124160118,0.441089243,"Sector 62, Noida"
24-10-2022,0.000104146,0.000198409,0.036774736,0.121159799,0.176951319,"Sector 62, Noida"
25-10-2022,0.000125418,0.000820634,0.042296678,0.121597076,0.638912692,"Sector 62, Noida"
26-10-2022,,,,,,"Sector 62, Noida"
27-10-2022,,,0.062023353,,,"Sector 62, Noida"
28-10-2022,0.000453516,-0.000228756,,0.117205992,1.383919477,"Sector 62, Noida"
29-10-2022,,,,,,"Sector 62, Noida"
30-10-2022,0.00014843,-1.01E-06,0.052789045,0.118475631,1.2786026,"Sector 62, Noida"
01-11-2022,0.000283125,-0.000247121,0.057081364,0.117733978,1.316860914,"Sector 62, Noida"
02-11-2022,,,,,,"Sector 62, Noida"
03-11-2022,0.000171049,-0.000427307,,0.114973389,1.694784522,"Sector 62, Noida"
04-11-2022,,-0.000193297,0.063575646,0.114304923,2.128749371,"Sector 62, Noida"
05-11-2022,,-0.000231341,0.04966078,0.111710738,1.747131147,"Sector 62, Noida"
06-11-2022,,,,,,"Sector 62, Noida"
07-11-2022,,,,,,"Sector 62, Noida"
08-11-2022,,,,0.122938021,1.064303409,"Sector 62, Noida"
09-11-2022,0.000146226,0.000133302,0.046891447,0.122386977,0.119470851,"Sector 62, Noida"
10-11-2022,,,,,,"Sector 62, Noida"
11-11-2022,0.000132953,0.000747803,0.037976715,0.123795979,1.461634517,"Sector 62, Noida"
12-11-2022,0.000130366,0.000149167,0.03900521,0.120098942,0.330549513,"Sector 62, Noida"
13-11-2022,0.00014468,-0.000164763,0.044327385,0.120646234,0.145018865,"Sector 62, Noida"
14-11-2022,0.000218287,-0.00051618,0.046577264,0.118050113,0.098040894,"Sector 62, Noida"
15-11-2022,0.00043603,-0.000340327,,0.115085803,0.314060539,"Sector 62, Noida"
17-11-2022,0.000144481,,,,0.279154003,"Sector 62, Noida"
18-11-2022,0.000157072,,0.040299202,,0.230781182,"Sector 62, Noida"
19-11-2022,0.000372059,-0.000410175,0.044362705,0.119692989,0.097120322,"Sector 62, Noida"
20-11-2022,0.000216011,6.61E-05,0.039912434,0.119819641,0.47291252,"Sector 62, Noida"
21-11-2022,,,,,,"Sector 62, Noida"
22-11-2022,,,,,,"Sector 62, Noida"
23-11-2022,0.000137632,0.000524854,0.038797904,0.116589688,0.373272747,"Sector 62, Noida"
24-11-2022,0.000211116,,0.039474975,,0.016083829,"Sector 62, Noida"
25-11-2022,0.000639534,0.000205903,0.055264987,0.109261163,0.2333529,"Sector 62, Noida"
26-11-2022,0.000248664,0.000182958,,0.108474143,0.235601097,"Sector 62, Noida"
27-11-2022,0.000211068,0.001679369,0.040413313,0.110479429,1.015699983,"Sector 62, Noida"
28-11-2022,,,,,,"Sector 62, Noida"
29-11-2022,0.000278414,-0.000333877,0.054474797,0.106196356,0.196414857,"Sector 62, Noida"
01-12-2022,0.000243315,-0.000247944,0.044389497,0.111254759,0.514724612,"Sector 62, Noida"
02-12-2022,,,,,,"Sector 62, Noida"
03-12-2022,,,,,,"Sector 62, Noida"
04-12-2022,0.000192221,-0.000711313,0.043317299,0.116300434,0.035512019,"Sector 62, Noida"
05-12-2022,0.000321049,0.000416377,0.044579323,0.116280594,-0.138697724,"Sector 62, Noida"
06-12-2022,,,,,,"Sector 62, Noida"
07-12-2022,0.000199375,0.002264941,0.037844181,0.113131054,0.388637036,"Sector 62, Noida"
08-12-2022,,,,,,"Sector 62, Noida"
09-12-2022,0.000161058,-0.000708893,0.040944766,0.115985742,0.054972729,"Sector 62, Noida"
10-12-2022,0.000336221,0.000238587,0.042772495,0.112899123,-0.164780421,"Sector 62, Noida"
11-12-2022,,,0.038258035,,,"Sector 62, Noida"
12-12-2022,0.000183731,0.00023301,0.03821785,0.112155996,0.150946826,"Sector 62, Noida"
13-12-2022,,,0.0326344,,,"Sector 62, Noida"
14-12-2022,,,,,,"Sector 62, Noida"
15-12-2022,0.000257908,0.000154106,0.036446314,0.112354003,-0.013239285,"Sector 62, Noida"
16-12-2022,0.000406014,,0.038839053,,-0.152270861,"Sector 62, Noida"
17-12-2022,0.000383028,0.000863988,0.040409081,0.111345091,0.09842935,"Sector 62, Noida"
18-12-2022,,,0.046297204,,,"Sector 62, Noida"
19-12-2022,,,0.045038778,,,"Sector 62, Noida"
20-12-2022,,,,,,"Sector 62, Noida"
21-12-2022,0.00022404,0.001825856,0.0355638,0.115799651,-0.167681187,"Sector 62, Noida"
22-12-2022,0.000362119,6.02E-05,0.042013852,0.116697043,0.020295925,"Sector 62, Noida"
23-12-2022,0.000299467,0.000730607,0.043843556,0.114655276,0.529752369,"Sector 62, Noida"
24-12-2022,,,,,,"Sector 62, Noida"
25-12-2022,,,,,,"Sector 62, Noida"
26-12-2022,,,0.043914165,,,"Sector 62, Noida"
27-12-2022,,0.002151618,0.04778653,,,"Sector 62, Noida"
28-12-2022,,,,,,"Sector 62, Noida"
29-12-2022,,,,0.117229655,0.789234281,"Sector 62, Noida"
30-12-2022,0.0001599,-0.000397807,0.039793646,0.117573751,0.156644562,"Sector 62, Noida"
01-01-2023,,,,,,"Sector 62, Noida"
02-01-2023,,,0.046180257,0.119237468,0.340260744,"Sector 62, Noida"
03-01-2023,,,0.040506557,0.121617919,0.392553719,"Sector 62, Noida"
04-01-2023,0.000269462,,0.047676798,0.136088487,0.08470841,"Sector 62, Noida"
05-01-2023,,,,,,"Sector 62, Noida"
06-01-2023,,,0.057732042,,,"Sector 62, Noida"
07-01-2023,,0.002296484,0.044442223,,,"Sector 62, Noida"
08-01-2023,,0.002035941,0.047280856,,,"Sector 62, Noida"
09-01-2023,,,,,,"Sector 62, Noida"
10-01-2023,,,,,,"Sector 62, Noida"
11-01-2023,,,,,,"Sector 62, Noida"
12-01-2023,0.000165982,0.00063535,0.054012857,0.116009709,-0.051042974,"Sector 62, Noida"
13-01-2023,,,,,,"Sector 62, Noida"
14-01-2023,0.000175124,,,0.116877469,0.116561563,"Sector 62, Noida"
15-01-2023,,,0.034654368,,,"Sector 62, Noida"
16-01-2023,,,,,,"Sector 62, Noida"
17-01-2023,0.000190016,0.001020245,0.033289097,0.115933061,-0.089611553,"Sector 62, Noida"
18-01-2023,,0.000634191,0.040411672,,,"Sector 62, Noida"
19-01-2023,0.00116254,0.000216962,0.050338373,0.117037639,0.854136169,"Sector 62, Noida"
20-01-2023,,,,,,"Sector 62, Noida"
21-01-2023,,-0.000360355,0.043753986,,,"Sector 62, Noida"
22-01-2023,,0.000434153,,,,"Sector 62, Noida"
23-01-2023,,,0.041420955,,,"Sector 62, Noida"
24-01-2023,,,,,,"Sector 62, Noida"
25-01-2023,,,,,,"Sector 62, Noida"
26-01-2023,,,0.043162696,,,"Sector 62, Noida"
27-01-2023,,,,,,"Sector 62, Noida"
28-01-2023,,,,,,"Sector 62, Noida"
29-01-2023,,,,,,"Sector 62, Noida"
30-01-2023,,,,,,"Sector 62, Noida"
01-02-2023,,,,,,"Sector 62, Noida"
02-02-2023,,0.00035504,0.037612863,,,"Sector 62, Noida"
03-02-2023,,,,,,"Sector 62, Noida"
04-02-2023,0.000217557,-5.09E-05,0.038378239,0.117569722,0.566892445,"Sector 62, Noida"
05-02-2023,,,,,,"Sector 62, Noida"
06-02-2023,,0.000316366,0.03767775,,,"Sector 62, Noida"
07-02-2023,0.00016849,-0.000145409,0.036219154,0.109650031,0.012589757,"Sector 62, Noida"
08-02-2023,,-0.000706625,0.03776307,,,"Sector 62, Noida"
09-02-2023,,,,,,"Sector 62, Noida"
10-02-2023,,,,,,"Sector 62, Noida"
11-02-2023,,0.000332947,,,,"Sector 62, Noida"
12-02-2023,,-0.000102921,,,,"Sector 62, Noida"
13-02-2023,,,,,,"Sector 62, Noida"
14-02-2023,,-3.02E-05,0.038198888,,,"Sector 62, Noida"
15-02-2023,,0.000992998,,,,"Sector 62, Noida"
16-02-2023,0.000816006,9.93E-05,,0.120112047,0.585737646,"Sector 62, Noida"
17-02-2023,,,,,,"Sector 62, Noida"
18-02-2023,,0.000464032,,,,"Sector 62, Noida"
19-02-2023,,0.00065336,,,,"Sector 62, Noida"
20-02-2023,,0.001500711,0.045892917,,,"Sector 62, Noida"
21-02-2023,,,,,,"Sector 62, Noida"
22-02-2023,,-0.000236683,,,,"Sector 62, Noida"
23-02-2023,,8.70E-05,,,,"Sector 62, Noida"
24-02-2023,,0.000315709,,,,"Sector 62, Noida"
25-02-2023,,,,,,"Sector 62, Noida"
26-02-2023,,,,,,"Sector 62, Noida"
27-02-2023,,0.0015853,,,,"Sector 62, Noida"
01-03-2023,,,,,,"Sector 62, Noida"
02-03-2023,,-0.000387028,,,,"Sector 62, Noida"
03-03-2023,,-0.000640369,,,,"Sector 62, Noida"
04-03-2023,,,,,,"Sector 62, Noida"
05-03-2023,,,,,,"Sector 62, Noida"
06-03-2023,,0.000250718,0.039101631,,,"Sector 62, Noida"
07-03-2023,,0.000143479,0.044841226,,,"Sector 62, Noida"
08-03-2023,0.000114427,0.00045148,,0.115008444,0.15257819,"Sector 62, Noida"
09-03-2023,,,,,,"Sector 62, Noida"
10-03-2023,0.000204283,0.000684478,,0.117311515,-0.0274886,"Sector 62, Noida"
11-03-2023,0.000405601,0.000329234,,0.117605947,0.02295066,"Sector 62, Noida"
12-03-2023,,0.000173902,0.049984652,,,"Sector 62, Noida"
13-03-2023,,,,,,"Sector 62, Noida"
14-03-2023,,,,,,"Sector 62, Noida"
15-03-2023,,,,,,"Sector 62, Noida"
16-03-2023,0.000155007,,,,,"Sector 62, Noida"
17-03-2023,,,,,,"Sector 62, Noida"
18-03-2023,,,,,,"Sector 62, Noida"
19-03-2023,,,,,,"Sector 62, Noida"
20-03-2023,,,0.037506436,,,"Sector 62, Noida"
21-03-2023,0.000161661,,0.035804134,,,"Sector 62, Noida"
22-03-2023,,,,,,"Sector 62, Noida"
23-03-2023,0.000190548,,,0.128118694,-0.137808233,"Sector 62, Noida"
24-03-2023,,,,,,"Sector 62, Noida"
25-03-2023,,,0.038626257,,,"Sector 62, Noida"
26-03-2023,,,,,,"Sector 62, Noida"
27-03-2023,,-0.000387432,,,,"Sector 62, Noida"
28-03-2023,0.000197014,-9.83E-06,0.038378369,0.130610615,-0.593342364,"Sector 62, Noida"
29-03-2023,,0.00070233,,,,"Sector 62, Noida"
30-03-2023,,,,,,"Sector 62, Noida"
31-03-2023,,,,,,"Sector 62, Noida"
01-04-2023,0.00013007,-0.000545872,0.037667825,,,"Sector 62, Noida"
02-04-2023,0.00011803,-0.000233944,,,,"Sector 62, Noida"
03-04-2023,,,,,,"Sector 62, Noida"
04-04-2023,0.00017588,6.91E-05,,,,"Sector 62, Noida"
05-04-2023,0.000142123,0.000477438,,,,"Sector 62, Noida"
06-04-2023,0.000176439,9.72E-06,0.03791206,0.14034453,0.972210288,"Sector 62, Noida"
07-04-2023,0.000134433,-7.37E-05,0.03514716,,,"Sector 62, Noida"
08-04-2023,0.000206219,0.000405636,,,,"Sector 62, Noida"
09-04-2023,0.000204037,7.56E-05,0.038867839,0.132745786,0.688014806,"Sector 62, Noida"
10-04-2023,,,,,,"Sector 62, Noida"
11-04-2023,,,,,,"Sector 62, Noida"
12-04-2023,,,,,,"Sector 62, Noida"
13-04-2023,0.000178552,6.86E-05,,,,"Sector 62, Noida"
14-04-2023,0.000169533,0.000750234,0.04513479,0.136712763,1.174729817,"Sector 62, Noida"
15-04-2023,,,,,,"Sector 62, Noida"
16-04-2023,0.000123435,0.000621195,0.039063334,0.129643321,1.337938428,"Sector 62, Noida"
17-04-2023,0.000219972,0.000200327,0.043634557,0.126689672,0.983507335,"Sector 62, Noida"
18-04-2023,0.000134681,-8.48E-05,0.037091895,0.128790249,0.982396506,"Sector 62, Noida"
19-04-2023,9.92E-05,-0.000460478,,0.12932995,0.660634875,"Sector 62, Noida"
20-04-2023,,0.002672737,,0.13247183,-0.354106456,"Sector 62, Noida"
21-04-2023,0.000167936,-0.000105416,0.040798593,0.136728689,0.985030234,"Sector 62, Noida"
22-04-2023,,,,,,"Sector 62, Noida"
23-04-2023,0.0001227,0.000339321,0.03509171,0.140765815,-0.076865305,"Sector 62, Noida"
24-04-2023,0.000190748,2.56E-05,,0.139739349,-0.241778105,"Sector 62, Noida"
25-04-2023,9.68E-05,0.000419992,,0.13375999,0.501101494,"Sector 62, Noida"
26-04-2023,,,,,,"Sector 62, Noida"
27-04-2023,0.000210527,0.000643647,0.054380517,0.134922013,1.140318274,"Sector 62, Noida"
28-04-2023,0.0002281,-0.000255538,0.048464634,0.139085203,-0.636264503,"Sector 62, Noida"
29-04-2023,,,,0.139523372,-1.230662584,"Sector 62, Noida"
01-05-2023,,,,,,"Sector 62, Noida"
02-05-2023,,,,0.138513774,0.294483781,"Sector 62, Noida"
03-05-2023,,,,0.132831678,-0.35878405,"Sector 62, Noida"
04-05-2023,,,,,,"Sector 62, Noida"
05-05-2023,,-0.000292006,,0.12787273,-0.852594001,"Sector 62, Noida"
06-05-2023,,,,0.12537311,-0.500566959,"Sector 62, Noida"
07-05-2023,7.82E-05,-0.0002066,,0.127170011,0.984591305,"Sector 62, Noida"
08-05-2023,,,,,,"Sector 62, Noida"
09-05-2023,0.000158606,-8.79E-05,0.040858969,0.124576218,0.855844617,"Sector 62, Noida"
10-05-2023,0.000150516,-0.000542686,0.042300034,0.130328745,0.473199695,"Sector 62, Noida"
11-05-2023,0.00011432,8.59E-05,,0.130649373,0.650448561,"Sector 62, Noida"
