NO2,SO2,CO,O3,Aerosol_Index,location
9.548145454545454e-05,1.1126636363636362e-05,0.037766916,0.125679536,-0.421650494,"Mandir Marg, Delhi"
9.122127272727273e-05,-7.797818181818188e-06,0.036605435,0.124411963,-0.960871458,"Mandir Marg, Delhi"
8.696109090909091e-05,-2.6722272727272738e-05,0.035443954,0.128096551,-1.778347731,"Mandir Marg, Delhi"
8.270090909090908e-05,-4.5646727272727274e-05,0.0358620595,0.12597501366666666,-1.218401313,"Mandir Marg, Delhi"
7.844072727272727e-05,-6.457118181818182e-05,0.036280165,0.12385347633333334,-0.9449969185,"Mandir Marg, Delhi"
7.418054545454546e-05,-8.349563636363637e-05,0.036698270500000005,0.121731939,-0.671592524,"Mandir Marg, Delhi"
6.992036363636364e-05,-0.00010242009090909092,0.037116376,0.126109508,-0.277764814,"Mandir Marg, Delhi"
6.566018181818181e-05,-0.00012134454545454547,0.0375344815,0.125669971,-1.123366237,"Mandir Marg, Delhi"
6.14e-05,-0.000140269,0.037952587,0.127927974,-0.249030024,"Mandir Marg, Delhi"
7.565e-05,-3.5434499999999994e-05,0.039056915,0.125858724,-0.372178212,"Mandir Marg, Delhi"
8.99e-05,6.94e-05,0.040161243,0.123789474,-0.4953264,"Mandir Marg, Delhi"
5.34e-05,6.36e-05,0.03650441,0.123427043,-0.468583678,"Mandir Marg, Delhi"
5.4788888888888884e-05,5.064e-05,0.035603720666666665,0.122558542,0.098052885,"Mandir Marg, Delhi"
5.617777777777778e-05,3.768e-05,0.034703031333333335,0.122920203,-1.437843618,"Mandir Marg, Delhi"
5.7566666666666666e-05,2.4719999999999994e-05,0.033802342,0.122933708,-0.920122445,"Mandir Marg, Delhi"
5.895555555555555e-05,1.1759999999999996e-05,0.037077375,0.124940104,-0.812249581,"Mandir Marg, Delhi"
6.034444444444445e-05,-1.200000000000002e-06,0.037544005,0.12401209,-0.586788058,"Mandir Marg, Delhi"
6.173333333333333e-05,-1.4160000000000014e-05,0.0372055185,0.123884976,-1.84351325,"Mandir Marg, Delhi"
6.312222222222223e-05,-2.712000000000001e-05,0.036867031999999994,0.125112976,-1.148513013,"Mandir Marg, Delhi"
6.451111111111111e-05,-4.008000000000001e-05,0.036528545499999995,0.126340976,-0.45351277599999995,"Mandir Marg, Delhi"
6.59e-05,-5.304000000000001e-05,0.036190059,0.127568976,0.241487461,"Mandir Marg, Delhi"
5.11e-05,-6.6e-05,0.035913516,0.126958311,0.040085442,"Mandir Marg, Delhi"
5.03e-05,-6.414e-05,0.037059188,0.12577618,-1.022961736,"Mandir Marg, Delhi"
4.565e-05,-6.228000000000001e-05,0.0386985065,0.124594049,-1.462461353,"Mandir Marg, Delhi"
4.1e-05,-6.042000000000001e-05,0.040337825,0.12171663499999999,-0.9268919164999999,"Mandir Marg, Delhi"
3.635e-05,-5.856e-05,0.0419771435,0.118839221,-0.39132248,"Mandir Marg, Delhi"
3.17e-05,-5.67e-05,0.043616462,0.1204585815,-0.954603612,"Mandir Marg, Delhi"
6.62e-05,0.000375196,0.043400228,0.122077942,-1.34733355,"Mandir Marg, Delhi"
6.364e-05,0.0002977768,0.042579429,0.121995069,-1.462732077,"Mandir Marg, Delhi"
6.107999999999999e-05,0.0002203576,0.04175863,0.124840364,-0.603763521,"Mandir Marg, Delhi"
5.8519999999999995e-05,0.0001429384,0.041169835,0.12416211499999999,-0.8876190485,"Mandir Marg, Delhi"
5.596e-05,6.551920000000001e-05,0.04058104,0.123483866,-1.171474576,"Mandir Marg, Delhi"
5.34e-05,-1.19e-05,0.038351441,0.123651621,-1.1079555,"Mandir Marg, Delhi"
6.31174e-05,1.5715600000000002e-05,0.038036335,0.123870797,-2.35990872,"Mandir Marg, Delhi"
7.28348e-05,4.33312e-05,0.037011661249999994,0.12360977833333334,-1.738462521,"Mandir Marg, Delhi"
8.255219999999999e-05,7.09468e-05,0.0359869875,0.12334875966666667,-1.117016322,"Mandir Marg, Delhi"
9.22696e-05,9.85624e-05,0.03496231375,0.123087741,-0.495570123,"Mandir Marg, Delhi"
0.000101987,0.000126178,0.03393764,0.125652813,-1.515538574,"Mandir Marg, Delhi"
9.99412e-05,0.00012120613333333334,0.03515389042857143,0.1254460945,-1.4424674455000002,"Mandir Marg, Delhi"
9.78954e-05,0.00011623426666666668,0.03637014085714285,0.125239376,-1.369396317,"Mandir Marg, Delhi"
9.58496e-05,0.00011126240000000001,0.03758639128571428,0.125413839,-1.392887985,"Mandir Marg, Delhi"
9.38038e-05,0.00010629053333333335,0.03880264171428571,0.125588302,-1.4163796530000001,"Mandir Marg, Delhi"
9.1758e-05,0.00010131866666666668,0.04001889214285714,0.125762765,-1.439871321,"Mandir Marg, Delhi"
8.97122e-05,9.63468e-05,0.04123514257142857,0.125937228,-1.4633629890000002,"Mandir Marg, Delhi"
8.76664e-05,9.137493333333333e-05,0.042451393,0.126111691,-1.486854657,"Mandir Marg, Delhi"
8.56206e-05,8.640306666666667e-05,0.0406339005,0.12583136,-1.7802465276666666,"Mandir Marg, Delhi"
8.35748e-05,8.143120000000001e-05,0.038816408,0.125551029,-2.0736383983333333,"Mandir Marg, Delhi"
8.1529e-05,7.645933333333334e-05,0.0369989155,0.125270698,-2.367030269,"Mandir Marg, Delhi"
7.94832e-05,7.148746666666667e-05,0.035181423,0.1250144447777778,-2.125564865333333,"Mandir Marg, Delhi"
7.74374e-05,6.65156e-05,0.03523698,0.12475819155555556,-1.8840994616666666,"Mandir Marg, Delhi"
7.53916e-05,6.154373333333334e-05,0.035292537,0.12450193833333334,-1.6426340579999998,"Mandir Marg, Delhi"
7.33458e-05,5.6571866666666666e-05,0.035348094000000004,0.12424568511111111,-1.4011686543333333,"Mandir Marg, Delhi"
7.13e-05,5.16e-05,0.035403651,0.1239894318888889,-1.1597032506666667,"Mandir Marg, Delhi"
6.94e-05,0.0001343225,0.035511702500000006,0.12373317866666668,-0.9182378469999999,"Mandir Marg, Delhi"
6.75e-05,0.000217045,0.035619754,0.12347692544444445,-0.6767724433333333,"Mandir Marg, Delhi"
5.365e-05,6.68225e-05,0.0366758255,0.12322067222222223,-0.43530703966666673,"Mandir Marg, Delhi"
3.98e-05,-8.34e-05,0.037731897,0.122964419,-0.193841636,"Mandir Marg, Delhi"
5.1966666666666665e-05,-0.00012160566666666667,0.040200373,0.12340113116666668,-0.2394931415,"Mandir Marg, Delhi"
6.413333333333334e-05,-0.00015981133333333334,0.042668849,0.12383784333333334,-0.28514464700000003,"Mandir Marg, Delhi"
7.63e-05,-0.000198017,0.038274924,0.1242745555,-0.33079615250000005,"Mandir Marg, Delhi"
7.892e-05,0.000306616,0.038397633,0.12471126766666667,-0.376447658,"Mandir Marg, Delhi"
8.154e-05,0.000223212,0.041785868000000004,0.12514797983333334,-0.4220991635,"Mandir Marg, Delhi"
8.416000000000001e-05,0.000139808,0.045174103,0.125584692,-0.467750669,"Mandir Marg, Delhi"
8.678e-05,5.6404000000000024e-05,0.035453061,0.124391332,-0.885321933,"Mandir Marg, Delhi"
8.94e-05,-2.7e-05,0.034358523,0.125528112,-0.711200774,"Mandir Marg, Delhi"
9.06e-05,-2.5766666666666665e-05,0.033273831000000004,0.1248252075,-0.5358396475,"Mandir Marg, Delhi"
9.180000000000001e-05,-2.4533333333333334e-05,0.032189139,0.12412230299999999,-0.360478521,"Mandir Marg, Delhi"
9.3e-05,-2.33e-05,0.031104447,0.1234193985,-0.18511739449999998,"Mandir Marg, Delhi"
9.42e-05,0.000153396,0.030436838,0.122716494,-0.009756268,"Mandir Marg, Delhi"
8.46e-05,-0.000262818,0.03191608875,0.123405762,-0.129501858,"Mandir Marg, Delhi"
7.7e-05,-0.00017510066666666667,0.033395339499999996,0.12318500866666666,-0.24505049566666667,"Mandir Marg, Delhi"
6.939999999999999e-05,-8.738333333333333e-05,0.03487459025,0.12296425533333334,-0.3605991333333334,"Mandir Marg, Delhi"
6.18e-05,3.34e-07,0.036353841,0.122743502,-0.476147771,"Mandir Marg, Delhi"
7.27e-05,-1.89e-05,0.03481705,0.119353767,-1.035950877,"Mandir Marg, Delhi"
6.805e-05,9.56695e-05,0.037047662333333335,0.121561579,-0.729510281,"Mandir Marg, Delhi"
6.34e-05,0.000210239,0.03927827466666667,0.123769391,-0.423069685,"Mandir Marg, Delhi"
6.946666666666667e-05,9.712733333333333e-05,0.041508887,0.126698181,-0.459926516,"Mandir Marg, Delhi"
7.553333333333333e-05,-1.598433333333335e-05,0.037247369,0.127273713,-0.47525116,"Mandir Marg, Delhi"
8.16e-05,-0.000129096,0.032985851,0.127849245,-0.490575804,"Mandir Marg, Delhi"
0.000110948,0.000212964,0.040815581,0.125232622,-0.512305796,"Mandir Marg, Delhi"
0.00010113599999999999,0.0001051315,0.038651743249999995,0.122611971,-1.020828221,"Mandir Marg, Delhi"
9.1324e-05,-2.701e-06,0.0364879055,0.124801531,0.596785009,"Mandir Marg, Delhi"
8.1512e-05,-0.00011053350000000001,0.03432406775,0.1256466505,0.08832165599999997,"Mandir Marg, Delhi"
7.17e-05,-0.000218366,0.03216023,0.12649177,-0.420141697,"Mandir Marg, Delhi"
8.51e-05,-0.000416968,0.036972743,0.125132889,-0.49257949,"Mandir Marg, Delhi"
8.35e-05,-0.000268939,0.034653587,0.1236767885,-0.23028165099999998,"Mandir Marg, Delhi"
8.19e-05,-0.00012091,0.03788739275,0.122220688,0.032016188,"Mandir Marg, Delhi"
0.00010043199999999999,-0.00020358100000000001,0.0411211985,0.12383466,0.035578791,"Mandir Marg, Delhi"
0.000118964,-0.000286252,0.04435500425,0.125448632,0.039141394,"Mandir Marg, Delhi"
0.000154827,-0.000336625,0.04758881,0.128010616,-0.033433307,"Mandir Marg, Delhi"
0.000131546,-0.000361166,0.04758881,0.126984177,-0.348134662,"Mandir Marg, Delhi"
0.000120663,-2.92e-06,0.04758881,0.122564769,0.220097705,"Mandir Marg, Delhi"
0.000295595,0.000649531,0.051165566,0.16570127,-1.095024347,"Punjabi Bagh, Delhi"
0.000295595,0.000649531,0.051165566,0.16570127,-1.095024347,"Punjabi Bagh, Delhi"
0.000247333,0.000653521,0.051165566,0.141743258,-1.483591437,"Punjabi Bagh, Delhi"
0.0001715665,0.000630422,0.051165566,0.136231527,-1.210557461,"Punjabi Bagh, Delhi"
9.58e-05,-0.000491258,0.0487257482,0.127088785,-0.894407213,"Punjabi Bagh, Delhi"
0.000100705,-0.00020521599999999993,0.0462859304,0.122196016,-0.855630536,"Punjabi Bagh, Delhi"
0.00010561,8.08260000000001e-05,0.0438461126,0.123573792,-0.595068099,"Punjabi Bagh, Delhi"
0.000110515,0.0003668680000000001,0.0414062948,0.130541533,-0.867209435,"Punjabi Bagh, Delhi"
0.00011542,0.00065291,0.038966477,0.122269162,-2.038588836,"Punjabi Bagh, Delhi"
0.000140977,-0.000288507,0.038298346,0.1163515,-1.485249043,"Punjabi Bagh, Delhi"
0.00012351,0.000129837,0.042437859,0.116518281,-0.782165706,"Punjabi Bagh, Delhi"
0.000122736,0.00036995066666666666,0.042928969000000004,0.119912166,-0.6291140615,"Punjabi Bagh, Delhi"
0.000121962,0.0006100643333333334,0.043420079,0.123306051,-0.476062417,"Punjabi Bagh, Delhi"
0.000121188,0.000850178,0.043911189,0.133666411,-1.758483529,"Punjabi Bagh, Delhi"
0.00012644175000000002,0.0007497114,0.043211876600000004,0.131210685,-0.754808247,"Punjabi Bagh, Delhi"
0.0001316955,0.0006492448,0.042512564200000005,0.134188384,-1.0814585686666667,"Punjabi Bagh, Delhi"
0.00013694925,0.0005487782,0.0418132518,0.137166083,-1.4081088903333332,"Punjabi Bagh, Delhi"
0.000142203,0.00044831160000000005,0.0411139394,0.140143782,-1.734759212,"Punjabi Bagh, Delhi"
9.74e-05,0.000347845,0.040414627,0.141589996,-1.861170202,"Punjabi Bagh, Delhi"
9.157499999999999e-05,6.722150000000002e-05,0.0424061125,0.134572789,-1.998530366,"Punjabi Bagh, Delhi"
8.575e-05,-0.00021340199999999996,0.044397598,0.133331925,-0.77494967,"Punjabi Bagh, Delhi"
7.9925e-05,-0.0004940254999999999,0.039850667,0.133486404,-0.367055717,"Punjabi Bagh, Delhi"
7.41e-05,-0.000774649,0.0396831015,0.131695494,-1.13335681,"Punjabi Bagh, Delhi"
0.000100325,-0.000203727,0.039515536,0.127649886,-1.227337241,"Punjabi Bagh, Delhi"
0.000201043,0.00015214899999999997,0.041883562,0.127637655,-1.548952341,"Punjabi Bagh, Delhi"
0.000118898,0.000508025,0.04083468775,0.123270281,-1.176738501,"Punjabi Bagh, Delhi"
0.00012436633333333334,0.0003722679999999999,0.0397858135,0.124468269,-1.087522978,"Punjabi Bagh, Delhi"
0.00012983466666666667,0.00023651099999999996,0.03873693925,0.1263176285,-1.2653045625,"Punjabi Bagh, Delhi"
0.000135303,0.000100754,0.037688065,0.128166988,-1.443086147,"Punjabi Bagh, Delhi"
0.000112922,0.001591024,0.038687023,0.129376084,-1.437272668,"Punjabi Bagh, Delhi"
0.000122101,0.0010728884999999999,0.041478499,0.12845070549999998,-1.3738892310000002,"Punjabi Bagh, Delhi"
0.00013128,0.000554753,0.044269975,0.127525327,-1.310505794,"Punjabi Bagh, Delhi"
0.00023781,0.000445089,0.04471302333333334,0.13655,-1.523887328,"Punjabi Bagh, Delhi"
0.00018976399999999998,0.000393495,0.045156071666666665,0.129734591,-2.312680192,"Punjabi Bagh, Delhi"
0.000141718,0.000341901,0.04559912,0.135243341,-1.241057158,"Punjabi Bagh, Delhi"
0.00010840899999999998,0.0007039855,0.045098308,0.140832126,-0.384041541,"Punjabi Bagh, Delhi"
7.51e-05,0.00106607,0.041329667,0.140779883,-1.324471712,"Punjabi Bagh, Delhi"
0.00010680299999999999,0.0005674349999999999,0.042121461,0.1328136955,-1.5584863435,"Punjabi Bagh, Delhi"
0.000138506,6.88e-05,0.042913255,0.124847508,-1.792500975,"Punjabi Bagh, Delhi"
0.000212087,0.00086727,0.043219611,0.122996849,-1.127679948,"Punjabi Bagh, Delhi"
7.49e-05,0.0004888655,0.042181801,0.118791975,-0.656240344,"Punjabi Bagh, Delhi"
9.82e-05,0.000110461,0.041143991,0.124197297,-1.085939288,"Punjabi Bagh, Delhi"
0.00010172950000000001,-0.00012783550000000003,0.0398861615,0.130795207,-1.2179223895,"Punjabi Bagh, Delhi"
0.000105259,-0.000366132,0.038628332,0.137393117,-1.349905491,"Punjabi Bagh, Delhi"
0.000104714,-0.00012816725000000003,0.038393784,0.138001397,-1.125051022,"Punjabi Bagh, Delhi"
0.00010730866666666666,0.00010979749999999997,0.039958161666666665,0.14322829733333334,-1.1005599103333334,"Punjabi Bagh, Delhi"
0.00010990333333333334,0.0003477622499999999,0.04152253933333334,0.14845519766666665,-1.0760687986666666,"Punjabi Bagh, Delhi"
0.000112498,0.000585727,0.043086917,0.153682098,-1.051577687,"Punjabi Bagh, Delhi"
0.00011082540000000001,0.0005071092,0.043476093,0.146959722,0.209788367,"Punjabi Bagh, Delhi"
0.0001091528,0.00042849139999999995,0.043865269000000005,0.137975378,-0.86199237,"Punjabi Bagh, Delhi"
0.00010748020000000001,0.0003498736,0.044254445,0.14093413833333335,-1.0667788656666666,"Punjabi Bagh, Delhi"
0.0001058076,0.0002712558,0.0451494615,0.14389289866666666,-1.2715653613333333,"Punjabi Bagh, Delhi"
0.000104135,0.000192638,0.046044478,0.146851659,-1.476351857,"Punjabi Bagh, Delhi"
0.000119914,-0.000421524,0.0493861,0.136006716,-1.50566349,"Punjabi Bagh, Delhi"
0.00017470066666666666,-0.000216062,0.047423732333333336,0.133135842,-1.3624389783333335,"Punjabi Bagh, Delhi"
0.00022948733333333333,-1.06e-05,0.045461364666666663,0.130264968,-1.2192144666666667,"Punjabi Bagh, Delhi"
0.000284274,0.000259607,0.043498997,0.13921587,-1.075989955,"Punjabi Bagh, Delhi"
0.000170668,0.000374189,0.048344601,0.132602566,-1.189422825,"Punjabi Bagh, Delhi"
0.000114562,0.0002450688333333333,0.037281711,0.12139158,-1.494160414,"Punjabi Bagh, Delhi"
0.0001143894,0.00011594866666666669,0.038622849,0.125331854,-1.2429325183333333,"Punjabi Bagh, Delhi"
0.00011421680000000001,-1.317149999999998e-05,0.039963987,0.12927212800000001,-0.9917046226666667,"Punjabi Bagh, Delhi"
0.0001140442,-0.0001422916666666666,0.041305125,0.133212402,-0.740476727,"Punjabi Bagh, Delhi"
0.0001138716,-0.0002714118333333332,0.040741903499999996,0.134100905,-1.577578845,"Punjabi Bagh, Delhi"
0.000113699,-0.000400532,0.040178682,0.133263429,-1.467260548,"Punjabi Bagh, Delhi"
4.72e-05,0.001053306,0.036182091,0.132473085,-1.007674012,"Punjabi Bagh, Delhi"
7.4e-05,0.0008422273333333333,0.038623899,0.133983985,-0.857173562,"Punjabi Bagh, Delhi"
8.9603e-05,0.0006311486666666667,0.0389868615,0.13545482650000001,-0.88612929,"Punjabi Bagh, Delhi"
0.000105206,0.00042007,0.039349824,0.136925668,-0.915085018,"Punjabi Bagh, Delhi"
0.000493197,0.001084625,0.042602905999999996,0.15164388,-0.416829032,"Punjabi Bagh, Delhi"
0.000356698,-1.72e-05,0.045855988,0.141884983,-0.608291447,"Punjabi Bagh, Delhi"
0.00022019900000000002,9.7942e-05,0.041862224,0.14217816,-0.6433058875,"Punjabi Bagh, Delhi"
8.37e-05,0.000213084,0.03786846,0.142471337,-0.678320328,"Punjabi Bagh, Delhi"
8.45e-05,-0.000444242,0.037879609,0.145130424,-0.938890415,"Punjabi Bagh, Delhi"
0.000142784,0.000265702,0.039879117,0.151328913,-1.448205788,"Punjabi Bagh, Delhi"
0.000354528,-0.00027064,0.040785048,0.148429185,-0.970680416,"Punjabi Bagh, Delhi"
0.0002635853333333333,9.071233333333333e-05,0.041690979,0.14496306066666667,-0.8879844946666666,"Punjabi Bagh, Delhi"
0.00017264266666666665,0.00045206466666666666,0.04259691,0.14149693633333332,-0.8052885733333334,"Punjabi Bagh, Delhi"
8.17e-05,0.000813417,0.043502841,0.138030812,-0.722592652,"Punjabi Bagh, Delhi"
5.23e-05,0.000414287,0.045590103,0.135866446,-1.290589144,"Punjabi Bagh, Delhi"
2.02e-05,0.000241706,0.04336179825,0.129393071,-0.91830951,"Punjabi Bagh, Delhi"
2.4233333333333334e-05,0.00040392266666666667,0.0411334935,0.126720408,-1.145240684,"Punjabi Bagh, Delhi"
2.8266666666666665e-05,0.0005661393333333334,0.03890518875,0.129133475,-0.8257043159999999,"Punjabi Bagh, Delhi"
3.23e-05,0.000728356,0.036676884,0.131546542,-0.506167948,"Punjabi Bagh, Delhi"
2.15e-05,-0.000399799,0.033046581,0.135065188,-0.76180824,"Punjabi Bagh, Delhi"
2.396666666666667e-05,1.2103333333333337e-05,0.03366636533333333,0.13494403766666666,-0.6801200836666667,"Punjabi Bagh, Delhi"
2.6433333333333333e-05,0.00042400566666666667,0.03428614966666667,0.13482288733333334,-0.5984319273333334,"Punjabi Bagh, Delhi"
2.89e-05,0.000835908,0.034905934,0.134701737,-0.516743771,"Punjabi Bagh, Delhi"
3.74e-05,-0.000274535,0.0339044135,0.135003847,-0.887580397,"Punjabi Bagh, Delhi"
4.845e-05,-0.000131253,0.032902893,0.134275049,-1.088311553,"Punjabi Bagh, Delhi"
5.95e-05,0.001084142,0.03490609066666667,0.133822531,-2.314532042,"Punjabi Bagh, Delhi"
4.51e-05,0.001035825,0.03690928833333334,0.1357245315,-1.0514037015000002,"Punjabi Bagh, Delhi"
3.07e-05,0.000987508,0.038912486,0.137626532,0.211724639,"Punjabi Bagh, Delhi"
3.48e-05,0.000766012,0.03707413,0.141078576,-0.33377403,"Punjabi Bagh, Delhi"
3.39e-05,0.000923352,0.038275868,0.134861929,-1.643876741,"Punjabi Bagh, Delhi"
3.62e-05,-0.000370793,0.038463147749999996,0.138388872,-0.991625249,"Punjabi Bagh, Delhi"
4.09e-05,0.000192805,0.0386504275,0.137839861,-0.320241526,"Punjabi Bagh, Delhi"
4.4949999999999995e-05,0.000480466,0.03883770725,0.1347907745,-0.166156237,"Punjabi Bagh, Delhi"
4.9e-05,0.000768127,0.039024987,0.131741688,-0.012070948,"Punjabi Bagh, Delhi"
4.99e-05,0.000233997,0.039832439,0.132276097,-0.017352145,"Punjabi Bagh, Delhi"
4.62e-05,-0.000255338,0.035694577,0.131653562,-1.103245974,"Punjabi Bagh, Delhi"
4.905e-05,-0.00024865449999999996,0.037314111999999997,0.13150328866666666,-0.7450759346666667,"Punjabi Bagh, Delhi"
5.19e-05,-0.000241971,0.038933647,0.13135301533333335,-0.3869058953333333,"Punjabi Bagh, Delhi"
5.4749999999999996e-05,-0.0002352875,0.040553182,0.131202742,-0.028735856,"Punjabi Bagh, Delhi"
5.76e-05,-0.000228604,0.037309572,0.139180854,-0.627101004,"Punjabi Bagh, Delhi"
2.44e-05,-0.000572179,0.035216302,0.144260123,-1.689021945,"Punjabi Bagh, Delhi"
4.82e-05,0.00043555,0.03729948675,0.134856507,-1.451225758,"Punjabi Bagh, Delhi"
5.83e-05,0.00046618166666666667,0.039382671499999994,0.1341670465,-1.1128912575,"Punjabi Bagh, Delhi"
6.84e-05,0.0004968133333333333,0.041465856249999995,0.133477586,-0.774556757,"Punjabi Bagh, Delhi"
7.85e-05,0.000527445,0.043549041,0.133816202,-0.60181809,"Punjabi Bagh, Delhi"
6.37e-05,0.00039749,0.043403452,0.134205222,-1.68247509,"Punjabi Bagh, Delhi"
8.26e-05,0.000245031,0.047116628,0.135204062,-1.370643616,"Punjabi Bagh, Delhi"
6.69e-05,0.000169896,0.046884825,0.13255928,-1.162606956,"Punjabi Bagh, Delhi"
6.03e-05,3.296000000000001e-05,0.046653022,0.13196982200000001,-1.0482932635,"Punjabi Bagh, Delhi"
5.37e-05,-0.000103976,0.046421219,0.131380364,-0.933979571,"Punjabi Bagh, Delhi"
6.63e-05,0.000285204,0.0446669275,0.132533818,-0.448866785,"Punjabi Bagh, Delhi"
6.643333333333333e-05,-1.1844000000000004e-05,0.042912636000000004,0.13233815266666665,-0.612666366,"Punjabi Bagh, Delhi"
6.656666666666667e-05,-0.000308892,0.0411583445,0.13214248733333334,-0.7764659469999999,"Punjabi Bagh, Delhi"
6.67e-05,-0.00060594,0.039404053,0.131946822,-0.940265528,"Punjabi Bagh, Delhi"
6.6e-05,0.000202749,0.041373893,0.140432914,-1.208803841,"Punjabi Bagh, Delhi"
6.677500000000001e-05,0.00015316675,0.0424794905,0.135495916,-1.34578073,"Punjabi Bagh, Delhi"
6.755e-05,0.0001035845,0.043585088,0.13464676333333334,-0.8892133223333334,"Punjabi Bagh, Delhi"
6.8325e-05,5.400224999999999e-05,0.0446906855,0.13379761066666665,-0.4326459146666667,"Punjabi Bagh, Delhi"
6.91e-05,4.42e-06,0.045796283,0.132948458,0.023921493,"Punjabi Bagh, Delhi"
6.74e-05,-0.00015202733333333335,0.04521167166666667,0.138118267,-0.536631882,"Punjabi Bagh, Delhi"
6.57e-05,-0.0003084746666666667,0.04462706033333333,0.135580994,-1.195112348,"Punjabi Bagh, Delhi"
6.4e-05,-0.000464922,0.044042449,0.133043721,-1.219939589,"Punjabi Bagh, Delhi"
6.419999999999999e-05,6.702050000000005e-05,0.0440264265,0.132114485,-1.052743435,"Punjabi Bagh, Delhi"
6.44e-05,0.000598963,0.044010404,0.130920455,-0.036406156,"Punjabi Bagh, Delhi"
8.41165e-05,0.0001400895,0.0425374095,0.13112048799999998,-0.1728591155,"Punjabi Bagh, Delhi"
0.000103833,-0.000318784,0.041064415,0.131320521,-0.309312075,"Punjabi Bagh, Delhi"
7.98e-05,5.59e-05,0.044004221,0.130962506,-0.746436298,"Punjabi Bagh, Delhi"
9.11e-05,0.000261488,0.04541589,0.132194623,0.207221374,"Punjabi Bagh, Delhi"
9.05e-05,0.00036533949999999996,0.046827559,0.1300638255,0.11417138400000001,"Punjabi Bagh, Delhi"
8.99e-05,0.000469191,0.043982708,0.127933028,0.021121394,"Punjabi Bagh, Delhi"
8.83e-05,0.000929492,0.039360739,0.121804364,0.133358777,"Punjabi Bagh, Delhi"
8.41e-05,6.22e-05,0.045154341,0.122212813,-0.372677042,"Punjabi Bagh, Delhi"
7.62e-05,0.00037192,0.04352715275,0.12268582,0.007721731,"Punjabi Bagh, Delhi"
7.466666666666666e-05,0.0001946533333333333,0.0418999645,0.123436477,0.166956762,"Punjabi Bagh, Delhi"
7.313333333333334e-05,1.7386666666666627e-05,0.04027277625,0.124187134,0.326191793,"Punjabi Bagh, Delhi"
7.16e-05,-0.00015988,0.038645588,0.124937791,0.485426824,"Punjabi Bagh, Delhi"
9.92e-05,0.00100808,0.041071072,0.124604298,0.173708331,"Punjabi Bagh, Delhi"
6.57e-05,2e-05,0.0386912675,0.1236777,-0.147467805,"Punjabi Bagh, Delhi"
4.5e-05,-0.000888298,0.036311463,0.126115263,0.92602855,"Punjabi Bagh, Delhi"
8.63405e-05,-0.00038220500000000004,0.03744749766666667,0.1283897535,0.018089860999999985,"Punjabi Bagh, Delhi"
0.000127681,0.000123888,0.03858353233333333,0.130664244,-0.889848828,"Punjabi Bagh, Delhi"
0.000102601,-0.000356088,0.039719567,0.12900576,-1.335982323,"Punjabi Bagh, Delhi"
6.27e-05,3.31e-05,0.039781177,0.127633646,-1.083158851,"Punjabi Bagh, Delhi"
8.085e-05,-9.70485e-05,0.039842787,0.1279460785,-1.028748691,"Punjabi Bagh, Delhi"
9.9e-05,-0.000227197,0.039904397,0.128258511,-0.974338531,"Punjabi Bagh, Delhi"
8.23e-05,-0.000214965,0.044887897,0.128251806,-1.241539955,"Punjabi Bagh, Delhi"
5.87e-05,-0.000143795,0.041064259,0.12504639,-1.244986515,"Punjabi Bagh, Delhi"
8.34e-05,-4.11e-05,0.040889724,0.127874538,-1.353993654,"Punjabi Bagh, Delhi"
9.309166666666666e-05,-4.1433333333333335e-05,0.040715189,0.12741462333333334,-1.0574212906666667,"Punjabi Bagh, Delhi"
0.00010278333333333333,-4.176666666666667e-05,0.040540653999999995,0.12695470866666667,-0.7608489273333333,"Punjabi Bagh, Delhi"
0.000112475,-4.21e-05,0.040366119,0.126494794,-0.464276564,"Punjabi Bagh, Delhi"
0.0001130145,0.000308483,0.032601561,0.126729414,-0.587478954,"Punjabi Bagh, Delhi"
0.000113554,0.000659066,0.05119836,0.12965481,-0.283756047,"Punjabi Bagh, Delhi"
0.00010857,-1.13e-05,0.042989749,0.126912244,-1.039946788,"Punjabi Bagh, Delhi"
0.000100117,0.000504313,0.041268218,0.128817244,-0.866695479,"Punjabi Bagh, Delhi"
0.000131576,0.000264287,0.047326274,0.126153043,-0.280631145,"Punjabi Bagh, Delhi"
0.00011491733333333333,0.000204258,0.045085502,0.12577881133333332,0.4709083889999999,"Punjabi Bagh, Delhi"
9.825866666666666e-05,0.000144229,0.042844730000000004,0.12540457966666668,1.2224479229999998,"Punjabi Bagh, Delhi"
8.16e-05,8.42e-05,0.040603958,0.125030348,1.973987457,"Punjabi Bagh, Delhi"
8.336666666666667e-05,6.475e-05,0.041633021,0.1254599515,0.9880377826666666,"Punjabi Bagh, Delhi"
8.513333333333333e-05,4.53e-05,0.042662084,0.125889555,0.002088108333333283,"Punjabi Bagh, Delhi"
8.69e-05,-3.62e-07,0.043691147,0.12678495,-0.983861566,"Punjabi Bagh, Delhi"
7.18e-05,-0.000206946,0.03871829,0.127179548,-1.874481201,"Punjabi Bagh, Delhi"
8.49e-05,8.86e-05,0.038361432333333334,0.125832915,-2.929948092,"Punjabi Bagh, Delhi"
7.88e-05,7.04e-05,0.038004574666666666,0.12566181999999998,-1.778375268,"Punjabi Bagh, Delhi"
7.27e-05,5.22e-05,0.037647717,0.125490725,-0.626802444,"Punjabi Bagh, Delhi"
