location,date,PM2.5_ground,PM10_ground,NO2_ground,SO2_ground,CO_ground,O3_ground
Punjabi Bagh  Delhi - DPCC ,2024-06-04,73.14,269.46,41.99,22.73,0.96,66.81
Punjabi Bagh  Delhi - DPCC ,2024-06-05,78.88,306.92,25.52,20.3,0.87,43.9
Punjabi Bagh  Delhi - DPCC ,2024-06-06,51.46,147.87,26.14,15.83,0.99,86.32
Punjabi Bagh  Delhi - DPCC ,2024-06-07,61.83,290.75,20.66,21.47,0.85,61.51
Punjabi Bagh  Delhi - DPCC ,2024-06-08,65.79,266.58,22.01,12.68,1.03,54.5
Punjabi Bagh  Delhi - DPCC ,2024-06-09,54.96,167.38,29.45,24.54,0.79,62.34
Punjabi Bagh  Delhi - DPCC ,2024-06-10,53.58,204.7,35.14,24.73,0.74,74.47
Punjabi Bagh  Delhi - DPCC ,2024-06-11,94.75,241.96,48.08,28.86,0.81,53.09
Punjabi Bagh  Delhi - DPCC ,2024-06-12,66.96,229.38,50.0,16.09,0.92,55.46
Punjabi Bagh  Delhi - DPCC ,2024-06-13,56.64,212.09,24.44,23.43,0.48,56.65
Punjabi Bagh  Delhi - DPCC ,2024-06-14,43.45,180.56,9.79,19.79,0.84,50.84
Punjabi Bagh  Delhi - DPCC ,2024-06-15,49.0,214.55,17.51,18.62,0.94,44.09
Punjabi Bagh  Delhi - DPCC ,2024-06-16,61.61,200.5,24.64,25.87,0.91,43.95
Punjabi Bagh  Delhi - DPCC ,2024-06-17,59.24,154.92,21.74,29.57,0.81,41.74
Punjabi Bagh  Delhi - DPCC ,2024-06-18,88.75,247.67,19.14,21.7,0.73,29.65
Punjabi Bagh  Delhi - DPCC ,2024-06-19,74.75,255.5,12.17,17.05,0.91,34.03
Punjabi Bagh  Delhi - DPCC ,2024-06-20,49.96,123.62,26.07,21.95,1.0,52.93
Punjabi Bagh  Delhi - DPCC ,2024-06-21,70.27,151.61,28.93,23.35,0.68,34.29
Punjabi Bagh  Delhi - DPCC ,2024-06-22,94.5,148.38,30.12,22.56,0.47,41.99
Punjabi Bagh  Delhi - DPCC ,2024-06-23,65.07,101.12,23.23,23.41,0.68,46.61
Punjabi Bagh  Delhi - DPCC ,2024-06-24,63.21,112.79,25.2,20.68,0.86,36.78
Punjabi Bagh  Delhi - DPCC ,2024-06-25,76.29,132.46,25.6,19.7,0.83,49.15
Punjabi Bagh  Delhi - DPCC ,2024-06-26,55.46,106.96,22.52,21.21,0.91,33.75
Punjabi Bagh  Delhi - DPCC ,2024-06-27,37.8,79.08,21.72,20.3,0.61,25.95
Punjabi Bagh  Delhi - DPCC ,2024-06-28,44.86,90.81,15.68,20.66,0.71,31.6
Punjabi Bagh  Delhi - DPCC ,2024-06-29,52.08,121.04,19.14,16.07,1.0,27.88
Punjabi Bagh  Delhi - DPCC ,2024-06-30,70.03,135.46,12.71,20.67,0.71,40.23
Punjabi Bagh  Delhi - DPCC ,2024-07-01,38.99,91.19,8.19,20.49,0.69,48.58
Punjabi Bagh  Delhi - DPCC ,2024-07-02,44.8,113.17,12.02,18.14,0.68,35.59
Punjabi Bagh  Delhi - DPCC ,2024-07-03,42.2,104.08,21.48,16.57,0.87,22.26
Punjabi Bagh  Delhi - DPCC ,2024-07-04,38.57,98.04,25.04,17.79,1.28,18.49
Punjabi Bagh  Delhi - DPCC ,2024-07-05,41.96,107.0,19.7,20.82,0.89,16.69
Punjabi Bagh  Delhi - DPCC ,2024-07-06,34.17,84.67,14.85,14.17,0.85,20.44
Punjabi Bagh  Delhi - DPCC ,2024-07-07,18.21,63.08,14.41,18.12,0.71,20.95
Punjabi Bagh  Delhi - DPCC ,2024-07-08,28.78,81.0,14.92,20.19,0.84,16.85
Punjabi Bagh  Delhi - DPCC ,2024-07-09,46.58,106.46,21.74,18.96,0.89,16.76
Punjabi Bagh  Delhi - DPCC ,2024-07-10,69.21,148.67,25.28,16.85,0.58,23.86
Punjabi Bagh  Delhi - DPCC ,2024-07-11,55.33,128.21,16.65,14.87,0.7,40.18
Punjabi Bagh  Delhi - DPCC ,2024-07-12,32.0,99.08,9.01,19.24,0.59,35.48
Punjabi Bagh  Delhi - DPCC ,2024-07-13,47.07,110.33,20.13,12.2,0.8,43.63
Punjabi Bagh  Delhi - DPCC ,2024-07-14,64.58,136.79,24.84,19.93,0.85,43.59
Punjabi Bagh  Delhi - DPCC ,2024-07-15,58.29,133.12,23.38,50.92,0.94,24.01
Punjabi Bagh  Delhi - DPCC ,2024-07-16,55.17,129.04,21.14,18.69,0.84,23.4
Punjabi Bagh  Delhi - DPCC ,2024-07-17,44.17,108.08,15.93,19.42,0.72,24.95
Punjabi Bagh  Delhi - DPCC ,2024-07-18,61.38,131.65,21.89,14.84,0.61,14.5
Punjabi Bagh  Delhi - DPCC ,2024-07-19,76.69,160.46,19.63,20.45,0.83,33.3
Punjabi Bagh  Delhi - DPCC ,2024-07-20,57.85,120.55,15.68,23.93,0.56,33.53
Punjabi Bagh  Delhi - DPCC ,2024-07-21,51.29,102.83,17.58,29.88,0.51,21.39
Punjabi Bagh  Delhi - DPCC ,2024-07-22,45.5,85.5,17.92,30.07,0.8,15.95
Punjabi Bagh  Delhi - DPCC ,2024-07-23,62.62,135.42,21.72,22.46,0.64,18.58
Punjabi Bagh  Delhi - DPCC ,2024-07-24,58.38,109.46,19.39,32.07,0.75,31.99
Punjabi Bagh  Delhi - DPCC ,2024-07-25,50.5,113.54,20.22,22.93,0.65,35.37
Punjabi Bagh  Delhi - DPCC ,2024-07-26,58.88,120.0,22.62,28.75,0.77,32.72
Punjabi Bagh  Delhi - DPCC ,2024-07-27,59.09,128.45,23.58,38.343333333333334,0.86,22.02
Punjabi Bagh  Delhi - DPCC ,2024-07-28,41.0,91.17,21.0,47.93666666666667,0.67,18.88
Punjabi Bagh  Delhi - DPCC ,2024-07-29,36.46,84.6,17.02,57.53,0.6,25.41
Punjabi Bagh  Delhi - DPCC ,2024-07-30,45.04,103.39,18.96,34.35,0.64,39.0
Punjabi Bagh  Delhi - DPCC ,2024-07-31,36.71,83.88,10.06,68.07,0.57,28.15
Punjabi Bagh  Delhi - DPCC ,2024-08-01,20.15,46.65,13.13,41.01,0.61,31.77
Punjabi Bagh  Delhi - DPCC ,2024-08-02,44.58,99.62,27.87,44.98,0.79,17.44
Punjabi Bagh  Delhi - DPCC ,2024-08-03,29.33,73.25,13.37,75.98,0.58,20.63
Punjabi Bagh  Delhi - DPCC ,2024-08-04,24.65,74.25,18.69,39.78,0.58,16.78
Punjabi Bagh  Delhi - DPCC ,2024-08-05,27.82,71.0,15.04,42.66,0.65,18.96
Punjabi Bagh  Delhi - DPCC ,2024-08-06,21.45,56.29,7.35,35.69,0.53,21.99
Punjabi Bagh  Delhi - DPCC ,2024-08-07,26.12,56.03,17.4,56.48,0.36,12.15
Punjabi Bagh  Delhi - DPCC ,2024-08-08,29.38,71.83,16.79,27.72,0.52,11.75
Punjabi Bagh  Delhi - DPCC ,2024-08-09,42.18,87.96,20.77,24.4,0.67,11.08
Punjabi Bagh  Delhi - DPCC ,2024-08-10,53.71,111.5,21.91,50.98,0.69,11.46
Punjabi Bagh  Delhi - DPCC ,2024-08-11,34.11,60.0,17.25,46.33,0.53,10.86
Punjabi Bagh  Delhi - DPCC ,2024-08-12,43.56,85.38,20.32,52.13,0.69,8.08
Punjabi Bagh  Delhi - DPCC ,2024-08-13,30.83,68.18,21.32,52.06,0.85,9.79
Punjabi Bagh  Delhi - DPCC ,2024-08-14,53.96,130.88,21.21,110.07,0.79,16.17
Punjabi Bagh  Delhi - DPCC ,2024-08-15,36.73,91.21,13.67,49.68,0.59,12.27
Punjabi Bagh  Delhi - DPCC ,2024-08-16,28.4,83.33,14.41,98.13,0.74,13.22
Punjabi Bagh  Delhi - DPCC ,2024-08-17,43.71,108.79,23.09,49.58,0.87,18.64
Punjabi Bagh  Delhi - DPCC ,2024-08-18,40.83,100.62,12.39,25.52,0.72,13.11
Punjabi Bagh  Delhi - DPCC ,2024-08-19,39.5,92.46,10.79,20.96,0.68,12.56
Punjabi Bagh  Delhi - DPCC ,2024-08-20,31.48,64.5,10.51,53.76,0.66,14.97
Punjabi Bagh  Delhi - DPCC ,2024-08-21,40.46,95.08,13.2,24.71,0.69,27.27
Punjabi Bagh  Delhi - DPCC ,2024-08-22,37.0,85.29,8.02,30.27,0.53,20.36
Punjabi Bagh  Delhi - DPCC ,2024-08-23,38.74,95.65,21.99,27.41,0.9,11.77
Punjabi Bagh  Delhi - DPCC ,2024-08-24,68.71,154.29,25.58,26.51,0.89,17.82
Punjabi Bagh  Delhi - DPCC ,2024-08-25,42.13,109.08,23.37,14.105,0.72,17.87
Punjabi Bagh  Delhi - DPCC ,2024-08-26,36.83,102.71,17.76,1.7,0.76,14.87
Punjabi Bagh  Delhi - DPCC ,2024-08-27,30.14,74.58,16.04,1.95,0.7,12.16
Punjabi Bagh  Delhi - DPCC ,2024-08-28,33.83,78.62,18.03,16.57,0.71,13.35
Punjabi Bagh  Delhi - DPCC ,2024-08-29,33.42,64.41,20.93,13.29,0.69,25.89
Punjabi Bagh  Delhi - DPCC ,2024-08-30,76.03,172.84,36.58,22.14,5.78,18.04
Punjabi Bagh  Delhi - DPCC ,2024-08-31,47.86,110.14,18.91,14.77,1.29,10.19
Punjabi Bagh  Delhi - DPCC ,2024-09-01,52.4,106.56,14.94,22.03,0.71,23.66
Punjabi Bagh  Delhi - DPCC ,2024-09-02,47.79,96.21,16.76,22.12,0.75,15.55
Punjabi Bagh  Delhi - DPCC ,2024-09-03,44.85,104.62,16.02,25.33,0.68,22.51
Punjabi Bagh  Delhi - DPCC ,2024-09-04,34.68,62.55,18.34,26.5,0.8,12.3
Punjabi Bagh  Delhi - DPCC ,2024-09-05,53.35,99.17,19.76,33.44,0.85,50.23
Punjabi Bagh  Delhi - DPCC ,2024-09-06,41.96,101.21,22.67,24.48,0.73,17.18
Punjabi Bagh  Delhi - DPCC ,2024-09-07,41.7,82.13,21.36,25.62,0.8,27.83
Punjabi Bagh  Delhi - DPCC ,2024-09-08,68.48,113.96,18.41,13.02,0.89,10.28
Punjabi Bagh  Delhi - DPCC ,2024-09-09,66.42,118.46,20.71,23.45,0.78,18.86
Punjabi Bagh  Delhi - DPCC ,2024-09-10,54.07,113.0,25.65,20.78,0.81,36.25
Punjabi Bagh  Delhi - DPCC ,2024-09-11,46.54,97.96,22.48,28.51,0.8,13.86
Punjabi Bagh  Delhi - DPCC ,2024-09-12,23.85,44.95,14.41,20.36,0.66,12.18
Punjabi Bagh  Delhi - DPCC ,2024-09-13,29.0,43.82,14.57,14.58,0.73,18.35
Punjabi Bagh  Delhi - DPCC ,2024-09-14,43.86,117.07,13.37,7.46,0.78,18.03
Punjabi Bagh  Delhi - DPCC ,2024-09-15,56.83,153.62,17.06,14.96,0.64,15.42
Punjabi Bagh  Delhi - DPCC ,2024-09-16,61.93,186.04,19.85,19.57,0.69,18.51
Punjabi Bagh  Delhi - DPCC ,2024-09-17,70.46,180.58,20.45,17.38,0.66,24.48
Punjabi Bagh  Delhi - DPCC ,2024-09-18,53.0,113.5,29.1,19.26,0.83,15.2
Punjabi Bagh  Delhi - DPCC ,2024-09-19,48.18,119.82,25.09,18.53,0.73,14.37
Punjabi Bagh  Delhi - DPCC ,2024-09-20,39.79,130.25,23.72,17.78,0.61,22.46
Punjabi Bagh  Delhi - DPCC ,2024-09-21,56.12,145.33,25.42,22.61,0.64,30.75
Punjabi Bagh  Delhi - DPCC ,2024-09-22,83.79,151.25,20.75,17.44,0.64,24.42
Punjabi Bagh  Delhi - DPCC ,2024-09-23,94.6,172.33,19.76,18.68,0.69,32.69
Punjabi Bagh  Delhi - DPCC ,2024-09-24,110.62,197.92,22.37,35.4,0.38,42.17
Punjabi Bagh  Delhi - DPCC ,2024-09-25,97.42,179.29,27.44,18.84,0.29,29.77
Punjabi Bagh  Delhi - DPCC ,2024-09-26,37.75,81.33,23.12,23.05,0.94,24.75
Punjabi Bagh  Delhi - DPCC ,2024-09-27,25.33,68.92,19.93,22.36,0.67,27.8
Punjabi Bagh  Delhi - DPCC ,2024-09-28,28.51,73.71,21.42,13.57,0.65,36.98
Punjabi Bagh  Delhi - DPCC ,2024-09-29,37.71,90.04,22.24,14.14,0.67,34.3
Punjabi Bagh  Delhi - DPCC ,2024-09-30,77.91,151.04,28.49,12.3,0.74,39.79
Punjabi Bagh  Delhi - DPCC ,2024-10-01,80.28,158.77,44.553333333333335,23.72,0.85,58.15
Punjabi Bagh  Delhi - DPCC ,2024-10-02,82.68,196.33,60.616666666666674,17.81,1.07,41.68
Punjabi Bagh  Delhi - DPCC ,2024-10-03,67.33,179.92,76.68,19.19,0.83,53.37
Punjabi Bagh  Delhi - DPCC ,2024-10-04,73.71,188.42,148.12,3.92,0.85,41.91
Punjabi Bagh  Delhi - DPCC ,2024-10-05,49.54,145.0,106.12,17.91,0.76,25.42
Punjabi Bagh  Delhi - DPCC ,2024-10-06,48.67,137.5,94.51,12.02,0.32,38.35
Punjabi Bagh  Delhi - DPCC ,2024-10-07,55.16,136.0,65.37,9.53,0.69,37.15
Punjabi Bagh  Delhi - DPCC ,2024-10-08,81.4,191.33,35.76,11.57,0.86,50.69
Punjabi Bagh  Delhi - DPCC ,2024-10-09,73.17,151.25,33.24,9.83,0.67,49.47
Punjabi Bagh  Delhi - DPCC ,2024-10-10,64.62,137.17,32.07,13.48,0.66,43.49
Punjabi Bagh  Delhi - DPCC ,2024-10-11,65.12,146.46,36.37,15.19,0.67,57.93
Punjabi Bagh  Delhi - DPCC ,2024-10-12,76.54,164.88,38.61,10.59,0.94,63.75
Punjabi Bagh  Delhi - DPCC ,2024-10-13,105.78,210.96,43.73,8.96,1.14,119.53
Punjabi Bagh  Delhi - DPCC ,2024-10-14,112.71,232.17,43.74,13.72,1.2,67.73
Punjabi Bagh  Delhi - DPCC ,2024-10-15,103.75,230.96,44.63,9.73,1.03,42.5
Punjabi Bagh  Delhi - DPCC ,2024-10-16,124.93,288.31,48.86,11.85,1.45,59.32
Punjabi Bagh  Delhi - DPCC ,2024-10-17,187.46,370.75,58.56,11.13,2.92,106.06
Punjabi Bagh  Delhi - DPCC ,2024-10-18,145.4,316.67,56.17,20.48,2.37,48.49
Punjabi Bagh  Delhi - DPCC ,2024-10-19,138.29,303.13,57.36,15.9,2.16,48.67
Punjabi Bagh  Delhi - DPCC ,2024-10-20,166.63,313.75,52.23,11.63,1.85,78.47
Punjabi Bagh  Delhi - DPCC ,2024-10-21,210.47,341.09,46.58,19.57,1.61,117.65
Punjabi Bagh  Delhi - DPCC ,2024-10-22,186.58,320.58,57.62,22.8,1.56,101.41
Punjabi Bagh  Delhi - DPCC ,2024-10-23,299.81,364.34,43.25,12.93,1.87,77.06
Punjabi Bagh  Delhi - DPCC ,2024-10-24,107.25,253.54,36.18,10.83,1.32,89.38
Punjabi Bagh  Delhi - DPCC ,2024-10-25,140.12,260.08,40.83,13.62,1.44,74.11
Punjabi Bagh  Delhi - DPCC ,2024-10-26,191.38,323.83,47.58,18.92,1.95,89.32
Punjabi Bagh  Delhi - DPCC ,2024-10-27,209.71,321.33,45.04,11.47,1.49,99.94
Punjabi Bagh  Delhi - DPCC ,2024-10-28,152.38,246.25,40.92,15.1,1.22,83.4
Punjabi Bagh  Delhi - DPCC ,2024-10-29,126.96,217.29,42.08,17.97,1.64,69.73
Punjabi Bagh  Delhi - DPCC ,2024-10-30,196.71,337.46,48.48,14.57,1.76,88.24
Punjabi Bagh  Delhi - DPCC ,2024-10-31,238.46,388.84,42.01,20.87,1.28,51.32
Punjabi Bagh  Delhi - DPCC ,2024-11-01,252.69,311.89,43.79,35.78,1.97,49.54
Punjabi Bagh  Delhi - DPCC ,2024-11-02,244.0,353.43,56.08,21.57,1.39,51.39
Punjabi Bagh  Delhi - DPCC ,2024-11-03,281.33,390.09,75.82,12.52,2.38,48.76
Punjabi Bagh  Delhi - DPCC ,2024-11-04,268.0,420.25,67.69,11.66,2.56,54.28
Punjabi Bagh  Delhi - DPCC ,2024-11-05,234.83,404.83,81.4,22.35,3.14,56.99
Punjabi Bagh  Delhi - DPCC ,2024-11-06,243.79,423.21,79.67,14.04,2.83,69.08
Punjabi Bagh  Delhi - DPCC ,2024-11-07,268.38,418.25,72.33,25.44,2.47,64.91
Punjabi Bagh  Delhi - DPCC ,2024-11-08,257.11,390.08,63.28,11.84,1.85,21.39
Punjabi Bagh  Delhi - DPCC ,2024-11-09,205.08,342.88,63.58,28.62,1.43,42.05
Punjabi Bagh  Delhi - DPCC ,2024-11-10,200.5,326.79,59.53,6.2,1.67,49.87
Punjabi Bagh  Delhi - DPCC ,2024-11-11,240.92,401.08,61.67,19.33,2.18,53.52
Punjabi Bagh  Delhi - DPCC ,2024-11-12,226.95,369.42,60.77,17.59,1.71,53.0
Punjabi Bagh  Delhi - DPCC ,2024-11-13,453.04,571.0,58.55,5.64,2.28,38.99
Punjabi Bagh  Delhi - DPCC ,2024-11-14,338.38,517.58,71.65,15.64,2.81,35.98
Punjabi Bagh  Delhi - DPCC ,2024-11-15,320.58,467.75,65.03,14.99,2.03,36.61
Punjabi Bagh  Delhi - DPCC ,2024-11-16,406.42,551.42,74.47,23.27,1.88,41.92
Punjabi Bagh  Delhi - DPCC ,2024-11-17,475.87,582.36,74.17,26.3,1.63,32.51
Punjabi Bagh  Delhi - DPCC ,2024-11-18,676.1,790.75,59.66,22.53,2.1,31.93
Punjabi Bagh  Delhi - DPCC ,2024-11-19,359.38,468.54,60.48,19.61,1.25,33.86
Punjabi Bagh  Delhi - DPCC ,2024-11-20,287.21,401.17,79.93,21.22,1.67,40.16
Punjabi Bagh  Delhi - DPCC ,2024-11-21,249.13,382.54,89.57,14.74,1.9,36.05
Punjabi Bagh  Delhi - DPCC ,2024-11-22,332.21,477.54,85.07,19.54,2.36,38.78
Punjabi Bagh  Delhi - DPCC ,2024-11-23,287.58,426.25,124.99,24.76,3.11,46.6
Punjabi Bagh  Delhi - DPCC ,2024-11-24,176.92,297.21,78.63,13.72,2.01,36.33
Punjabi Bagh  Delhi - DPCC ,2024-11-25,279.85,397.17,45.73,8.97,1.78,39.59
Punjabi Bagh  Delhi - DPCC ,2024-11-26,179.96,281.96,37.72,25.63,1.6,32.9
Punjabi Bagh  Delhi - DPCC ,2024-11-27,165.85,274.38,40.54,21.48,1.8,34.34
Punjabi Bagh  Delhi - DPCC ,2024-11-28,224.17,355.42,55.95,7.25,2.85,36.92
Punjabi Bagh  Delhi - DPCC ,2024-11-29,230.74,368.0,72.86,22.42,3.0,40.11
Punjabi Bagh  Delhi - DPCC ,2024-11-30,239.02,378.21,50.88,13.99,2.02,31.72
Punjabi Bagh  Delhi - DPCC ,2024-12-01,148.31,236.83,40.16,15.43,1.53,33.65
Punjabi Bagh  Delhi - DPCC ,2024-12-02,158.38,257.42,40.01,14.57,1.77,30.9
Punjabi Bagh  Delhi - DPCC ,2024-12-03,150.33,254.88,40.04,13.99,1.49,29.34
Punjabi Bagh  Delhi - DPCC ,2024-12-04,75.17,161.29,35.85,24.58,1.16,36.44
Punjabi Bagh  Delhi - DPCC ,2024-12-05,82.12,169.75,31.69,15.37,1.24,36.94
Punjabi Bagh  Delhi - DPCC ,2024-12-06,89.09,181.38,74.39,22.85,1.52,32.11
Punjabi Bagh  Delhi - DPCC ,2024-12-07,132.08,246.67,53.34,29.51,2.55,36.99
Punjabi Bagh  Delhi - DPCC ,2024-12-08,181.77,305.5,62.57,24.61,2.15,37.22
Punjabi Bagh  Delhi - DPCC ,2024-12-09,105.86,200.43,51.67,13.75,1.36,33.3
Punjabi Bagh  Delhi - DPCC ,2024-12-10,101.79,180.92,45.55,30.98,1.27,29.99
Punjabi Bagh  Delhi - DPCC ,2024-12-11,110.12,207.92,46.65,24.0,1.55,37.23
Punjabi Bagh  Delhi - DPCC ,2024-12-12,162.68,273.96,52.28,26.38,1.67,34.33
Punjabi Bagh  Delhi - DPCC ,2024-12-13,114.42,227.58,43.04,16.13,1.29,47.25
Punjabi Bagh  Delhi - DPCC ,2024-12-14,121.32,224.49,36.05,20.32,1.37,43.23
Punjabi Bagh  Delhi - DPCC ,2024-12-15,236.26,364.73,47.73,9.47,2.13,28.26
Punjabi Bagh  Delhi - DPCC ,2024-12-16,360.96,498.78,52.31,11.66,2.92,35.66
Punjabi Bagh  Delhi - DPCC ,2024-12-17,395.58,505.1,60.86,19.81,3.95,30.61
Punjabi Bagh  Delhi - DPCC ,2024-12-18,412.33,534.55,51.98,21.52,3.17,27.16
Punjabi Bagh  Delhi - DPCC ,2024-12-19,438.83,554.91,48.82,23.21,4.2,32.44
Punjabi Bagh  Delhi - DPCC ,2024-12-20,347.79,471.17,59.55,32.74,2.48,21.16
Punjabi Bagh  Delhi - DPCC ,2024-12-21,244.62,354.0,59.34,24.52,2.63,29.12
Punjabi Bagh  Delhi - DPCC ,2024-12-22,361.69,496.17,80.43,24.65,4.88,26.95
Punjabi Bagh  Delhi - DPCC ,2024-12-23,299.0,430.17,75.43,27.66,2.39,14.92
Punjabi Bagh  Delhi - DPCC ,2024-12-24,226.57,335.46,63.05,31.46,2.11,12.76
Punjabi Bagh  Delhi - DPCC ,2024-12-25,214.33,300.29,59.31,38.3,1.42,15.41
Punjabi Bagh  Delhi - DPCC ,2024-12-26,240.29,357.42,63.95,39.31,2.54,21.12
Punjabi Bagh  Delhi - DPCC ,2024-12-27,160.7,209.78,60.88,28.72,1.49,9.7
Punjabi Bagh  Delhi - DPCC ,2024-12-28,106.45,137.68,51.8,39.39,1.57,5.82
Punjabi Bagh  Delhi - DPCC ,2024-12-29,97.33,136.54,41.2,32.18,0.76,18.1
Punjabi Bagh  Delhi - DPCC ,2024-12-30,99.17,139.88,41.99,32.53,0.65,23.03
Punjabi Bagh  Delhi - DPCC ,2024-12-31,198.5,300.0,53.23,31.68,1.59,19.49
Punjabi Bagh  Delhi - DPCC ,2025-01-01,200.47,289.21,45.31,20.44,1.54,12.58
Punjabi Bagh  Delhi - DPCC ,2025-01-02,203.98,285.67,42.38,16.8,1.83,12.27
Punjabi Bagh  Delhi - DPCC ,2025-01-03,278.12,393.42,51.44,17.87,3.5,11.05
Punjabi Bagh  Delhi - DPCC ,2025-01-04,307.83,510.92,62.98,30.33,2.92,11.76
Punjabi Bagh  Delhi - DPCC ,2025-01-05,192.75,273.08,44.33,19.25,1.71,8.4
Punjabi Bagh  Delhi - DPCC ,2025-01-06,174.62,237.92,40.46,14.66,1.63,11.69
Punjabi Bagh  Delhi - DPCC ,2025-01-07,174.47,254.78,36.34,23.26,1.6,61.64
Punjabi Bagh  Delhi - DPCC ,2025-01-08,166.51,260.01,46.35,9.2,1.49,284.57
Punjabi Bagh  Delhi - DPCC ,2025-01-09,316.67,488.22,64.93,9.2,2.92,167.02
Punjabi Bagh  Delhi - DPCC ,2025-01-10,279.14,415.62,57.29,9.2,2.1,184.64
Punjabi Bagh  Delhi - DPCC ,2025-01-11,175.38,232.83,49.14,9.2,1.08,225.71
Punjabi Bagh  Delhi - DPCC ,2025-01-12,162.47,217.35,44.65,9.2,1.4,145.51
Punjabi Bagh  Delhi - DPCC ,2025-01-13,134.64,192.97,41.28,9.2,1.1,167.93
Punjabi Bagh  Delhi - DPCC ,2025-01-14,175.7,255.67,42.72,9.2,1.77,272.22
Punjabi Bagh  Delhi - DPCC ,2025-01-15,344.34,480.29,51.45,9.2,3.01,104.22
Punjabi Bagh  Delhi - DPCC ,2025-01-16,164.29,221.21,51.57,9.2,1.8,143.76
Punjabi Bagh  Delhi - DPCC ,2025-01-17,142.12,212.62,41.14,9.2,1.13,194.78
Punjabi Bagh  Delhi - DPCC ,2025-01-18,166.42,264.29,45.15,9.2,1.43,243.98
Punjabi Bagh  Delhi - DPCC ,2025-01-19,276.16,433.33,37.02,9.2,3.28,212.63
Punjabi Bagh  Delhi - DPCC ,2025-01-20,176.23,263.88,55.672,9.2,1.48,264.77
Punjabi Bagh  Delhi - DPCC ,2025-01-21,146.38,245.79,74.324,9.2,1.26,344.29
Punjabi Bagh  Delhi - DPCC ,2025-01-22,134.69,230.88,92.976,9.1,1.62,213.2
Punjabi Bagh  Delhi - DPCC ,2025-01-23,132.69,228.64,111.62799999999999,26.1,1.31,89.45
Punjabi Bagh  Delhi - DPCC ,2025-01-24,102.52,186.5,130.28,43.22,0.99,34.24
Punjabi Bagh  Delhi - DPCC ,2025-01-25,91.0,182.9,84.29,26.56,0.92,36.31
Punjabi Bagh  Delhi - DPCC ,2025-01-26,115.54,195.62,81.79,18.09,1.15,36.24
Punjabi Bagh  Delhi - DPCC ,2025-01-27,132.36,231.04,91.85,16.67,1.26,35.13
Punjabi Bagh  Delhi - DPCC ,2025-01-28,158.12,286.71,96.44,37.02,1.64,35.58
Punjabi Bagh  Delhi - DPCC ,2025-01-29,264.17,424.42,129.82,30.18,1.28,29.27
Punjabi Bagh  Delhi - DPCC ,2025-01-30,202.29,313.92,95.08,26.18,1.39,29.17
Punjabi Bagh  Delhi - DPCC ,2025-01-31,227.04,347.54,51.11,24.96,1.7,13.94
Punjabi Bagh  Delhi - DPCC ,2025-02-01,228.65,341.52,64.23,15.2,2.05,12.06
Punjabi Bagh  Delhi - DPCC ,2025-02-02,180.96,251.79,44.89,16.55,0.81,17.16
Punjabi Bagh  Delhi - DPCC ,2025-02-03,133.17,222.42,49.51,15.32,1.95,23.02
Punjabi Bagh  Delhi - DPCC ,2025-02-04,172.88,315.46,65.4,31.52,1.57,16.42
Punjabi Bagh  Delhi - DPCC ,2025-02-05,120.21,189.08,44.4,10.76,1.1,30.61
Punjabi Bagh  Delhi - DPCC ,2025-02-06,100.67,182.38,45.42,16.23,1.15,38.08
Punjabi Bagh  Delhi - DPCC ,2025-02-07,80.2,168.62,39.61,23.41,1.24,38.77
Punjabi Bagh  Delhi - DPCC ,2025-02-08,91.54,179.75,42.95,13.82,1.5,35.82
Punjabi Bagh  Delhi - DPCC ,2025-02-09,121.21,220.25,50.55,31.26,1.53,32.03
Punjabi Bagh  Delhi - DPCC ,2025-02-10,147.54,272.38,54.75,24.04,2.56,27.88
Punjabi Bagh  Delhi - DPCC ,2025-02-11,174.71,325.42,53.25,15.72,1.14,32.48
Punjabi Bagh  Delhi - DPCC ,2025-02-12,92.62,189.0,31.65,28.26,0.54,28.19
Punjabi Bagh  Delhi - DPCC ,2025-02-13,65.85,150.12,20.79,20.18,1.13,38.71
Punjabi Bagh  Delhi - DPCC ,2025-02-14,67.24,151.62,23.71,26.14,1.17,33.78
Punjabi Bagh  Delhi - DPCC ,2025-02-15,107.24,224.75,38.13,15.29,1.58,28.43
Punjabi Bagh  Delhi - DPCC ,2025-02-16,166.42,281.67,47.76,25.15,1.25,35.09
Punjabi Bagh  Delhi - DPCC ,2025-02-17,119.22,228.79,47.16,17.65,1.3,34.16
Punjabi Bagh  Delhi - DPCC ,2025-02-18,91.21,189.42,43.14,13.99,1.29,25.5
Punjabi Bagh  Delhi - DPCC ,2025-02-19,90.58,194.38,42.86,29.0,1.18,33.27
Punjabi Bagh  Delhi - DPCC ,2025-02-20,69.04,149.83,38.68,21.54,1.23,27.95
Punjabi Bagh  Delhi - DPCC ,2025-02-21,96.0,172.25,38.89,8.52,1.29,34.21
Punjabi Bagh  Delhi - DPCC ,2025-02-22,64.48,114.26,27.96,12.13,1.12,32.41
Punjabi Bagh  Delhi - DPCC ,2025-02-23,74.67,134.38,34.83,19.52,1.2,35.36
Punjabi Bagh  Delhi - DPCC ,2025-02-24,91.67,161.46,36.73,23.94,1.11,32.62
Punjabi Bagh  Delhi - DPCC ,2025-02-25,104.75,195.96,39.22,20.76,1.47,35.32
