date,NO2_satellite,SO2_satellite,CO_satellite,O3_satellite,Aerosol_Index_satellite,location,PM2.5_ground,PM10_ground,NO2_ground,SO2_ground,CO_ground,O3_ground
2022-09-19,0.0001058307777777,-0.000454579375,0.0385451225,0.12570093,-0.2771798576666667,"Sector 62, Noida",64.73,149.48,3.08,38.28,12.52,1.67
2022-09-20,0.0001068936666666,-0.00041253775,0.039301023,0.123542998,-0.3588084543333333,"Sector 62, Noida",48.44,98.96,3.29,41.04,14.67,1.66
2022-09-21,0.0001079565555555,-0.000370496125,0.0400569234999999,0.121385066,-0.440437051,"Sector 62, Noida",40.55,89.69,3.08,43.02,19.52,1.68
2022-09-22,0.0001090194444444,-0.0003284545,0.040812824,0.12471548,-0.831219639,"Sector 62, Noida",29.0,39.86,3.28,44.72,19.33,1.56
2022-09-23,0.0001100823333333,-0.0002864128749999,0.0415687245,0.123951815,-1.307817698,"Sector 62, Noida",33.46,36.21,4.18,46.46,24.41,1.6
2022-09-24,0.0001111452222222,-0.00024437125,0.042324625,0.126279766,-1.042763061,"Sector 62, Noida",31.73,31.77,4.2,48.17,27.05,1.55
2022-09-25,0.0001122081111111,-0.000202329625,0.0430805254999999,0.1263116275,-0.5854616420000001,"Sector 62, Noida",45.22,44.69,4.4,49.76,38.18,1.59
2022-09-26,0.000113271,-0.000160288,0.043836426,0.126343489,-0.128160223,"Sector 62, Noida",60.83,104.38,4.29,55.93,61.83,1.69
2022-09-27,0.000127153,-8.84e-05,0.03566619,0.124853447,-0.313826919,"Sector 62, Noida",68.21,115.36,4.18,62.94,35.92,1.79
2022-09-28,0.000122639,0.0001250095,0.037266597,0.124593265,-0.233696032,"Sector 62, Noida",68.89,155.2,4.24,64.73,40.21,1.9
2022-09-29,0.000118125,0.000338419,0.038867004,0.124333083,-0.153565145,"Sector 62, Noida",78.56,163.66,3.76,62.08,13.25,1.85
2022-09-30,,,,,,"Sector 62, Noida",78.29,163.73,5.05,66.19,47.66,1.96
2022-10-01,0.000160077,0.000232678,0.0380088473333333,0.125537753,-0.124482162,"Sector 62, Noida",77.38,170.22,7.94,66.22,65.73,1.88
2022-10-02,0.000104218,-0.0002162325,0.0371506906666666,0.126071863,0.134571006,"Sector 62, Noida",56.21,133.65,7.45,67.05,60.32,2.07
2022-10-03,0.000100301,-0.000665143,0.036292534,0.126605973,-0.052012403,"Sector 62, Noida",56.13,113.0,8.19,65.8,43.33,1.73
2022-10-04,0.000139068,0.000412041,0.0378078001666666,0.124086112,0.091754958,"Sector 62, Noida",62.53,127.62,8.57,65.62,18.71,2.11
2022-10-05,0.000148583375,0.000354348375,0.0393230663333333,0.1231203313333333,-0.1091242319999999,"Sector 62, Noida",89.83,141.4,8.49,67.08,12.45,2.11
2022-10-06,0.00015809875,0.00029665575,0.0408383325,0.1221545506666666,-0.310003422,"Sector 62, Noida",30.73,21.82,7.38,66.45,17.69,1.46
2022-10-07,0.000167614125,0.0002389631249999,0.0423535986666666,0.12118877,-0.510882612,"Sector 62, Noida",28.6,21.52,7.29,4.4,22.78,1.73
2022-10-08,0.0001771295,0.0001812704999999,0.0438688648333333,0.119229369,-1.005778074,"Sector 62, Noida",35.04,26.13,6.95,8.31,19.95,1.68
2022-10-09,0.000186644875,0.0001235778749999,0.045384131,0.119391124,-0.486045392,"Sector 62, Noida",21.67,27.445,7.43,9.2,20.4,1.71
2022-10-10,0.00019616025,6.588524999999999e-05,0.0425287603333333,0.1215891013333333,-0.4753028663333333,"Sector 62, Noida",19.3,28.76,7.75,8.79,22.25,1.68
2022-10-11,0.000205675625,8.192625000000015e-06,0.0396733896666666,0.1237870786666666,-0.4645603406666667,"Sector 62, Noida",23.45,43.86,6.94,7.82,28.96,1.95
2022-10-12,0.000215191,-4.95e-05,0.036818019,0.125985056,-0.453817815,"Sector 62, Noida",53.2,130.77,6.76,9.97,54.27,2.26
2022-10-13,0.000161353,0.000204255,0.039004396,0.124461486,-0.203252555,"Sector 62, Noida",72.58,120.38,6.83,8.58,30.9,1.99
2022-10-14,0.000171489,-1.089300000000002e-05,0.0374701764999999,0.123238824,-0.080859609,"Sector 62, Noida",70.41,146.5,7.12,9.65,35.4,1.96
2022-10-15,0.000130319,-0.000226041,0.035935957,0.122016162,0.565607667,"Sector 62, Noida",73.24,175.55,7.48,13.27,38.35,2.21
2022-10-16,0.000304569,0.000364682,0.0385111401999999,0.122191949,0.3266203125,"Sector 62, Noida",97.02,211.75,6.36,16.86,44.56,2.4
2022-10-17,0.000478819,0.000955405,0.0410863234,0.122367736,0.087632958,"Sector 62, Noida",89.7,209.76,5.91,18.22,46.07,2.56
2022-10-18,0.000313003,0.000338317,0.0436615066,0.122416443,0.21361165,"Sector 62, Noida",85.81,200.38,5.85,19.98,39.01,2.57
2022-10-19,0.000271189,-0.000113935,0.0462366897999999,0.125306696,0.302995771,"Sector 62, Noida",90.88,194.59,6.67,17.121666666666666,42.06,2.49
2022-10-20,0.000538829,0.00010805,0.048811873,0.126114968,0.83720848,"Sector 62, Noida",87.8,194.8,9.3,14.263333333333335,47.41,2.26
2022-10-21,0.0004312263333333,7.217166666666667e-05,0.04580258875,0.1254633513333333,0.7051687343333334,"Sector 62, Noida",109.93,199.13,8.41,11.405,56.93,2.35
2022-10-22,0.0003236236666666,3.629333333333333e-05,0.0427933045,0.1248117346666666,0.5731289886666666,"Sector 62, Noida",135.59,233.34,7.79,8.546666666666669,14.99,2.41
2022-10-23,0.000216021,4.15e-07,0.03978402025,0.124160118,0.441089243,"Sector 62, Noida",156.68,232.14,8.7,5.688333333333336,13.24,2.16
2022-10-24,0.000104146,0.000198409,0.036774736,0.121159799,0.176951319,"Sector 62, Noida",198.3,267.38,18.69,2.83,21.83,2.2
2022-10-25,0.000125418,0.000820634,0.042296678,0.121597076,0.638912692,"Sector 62, Noida",184.57,246.53,26.65,3.03,12.67,2.04
2022-10-26,0.0002347839999999,0.0004708373333333,0.0521600155,0.1201333813333333,0.887248287,"Sector 62, Noida",149.55,223.46,27.5,6.26,12.62,2.21
2022-10-27,0.00034415,0.0001210406666666,0.062023353,0.1186696866666666,1.1355838820000002,"Sector 62, Noida",200.54,277.92,25.49,10.89,13.08,2.4
2022-10-28,0.000453516,-0.000228756,0.0589452503333333,0.117205992,1.383919477,"Sector 62, Noida",253.16,351.07,20.66,13.54,45.35,2.55
2022-10-29,0.000300973,-0.0001148829999999,0.0558671476666666,0.1178408115,1.3312610385,"Sector 62, Noida",242.32,320.88,10.21,15.74,49.12,2.55
2022-10-30,0.00014843,-1.01e-06,0.052789045,0.118475631,1.2786026,"Sector 62, Noida",226.19,302.86,9.58,12.36,48.31,2.58
2022-10-31,,,,,,"Sector 62, Noida",274.83,365.28,24.18,16.58,30.74,2.62
2022-11-01,0.000283125,-0.000247121,0.057081364,0.117733978,1.316860914,"Sector 62, Noida",277.35,347.45,21.47,20.08,42.28,2.71
2022-11-02,0.000227087,-0.0003372139999999,0.0592461246666666,0.1163536835,1.505822718,"Sector 62, Noida",250.11,334.3,26.75,16.12,46.58,2.37
2022-11-03,0.000171049,-0.000427307,0.0614108853333333,0.114973389,1.694784522,"Sector 62, Noida",439.36,500.89,13.96,17.88,40.85,1.95
2022-11-04,0.0001669118333333,-0.000193297,0.063575646,0.114304923,2.128749371,"Sector 62, Noida",340.09,402.85,7.06,20.1,22.52,2.05
2022-11-05,0.0001627746666666,-0.000231341,0.04966078,0.111710738,1.747131147,"Sector 62, Noida",179.4,240.29,23.14,14.81,24.34,1.68
2022-11-06,0.0001586375,-0.00014018025,0.04896844675,0.1154531656666666,1.519521901,"Sector 62, Noida",174.18,235.04,31.94,17.95,22.13,0.36
2022-11-07,0.0001545003333333,-4.901950000000001e-05,0.0482761135,0.1191955933333333,1.291912655,"Sector 62, Noida",188.64,253.89,26.63,21.54,22.17,0.6
2022-11-08,0.0001503631666666,4.214124999999999e-05,0.04758378025,0.122938021,1.064303409,"Sector 62, Noida",244.88,295.94,24.44,23.88,24.12,0.69
2022-11-09,0.000146226,0.000133302,0.046891447,0.122386977,0.119470851,"Sector 62, Noida",213.64,172.45,25.85,20.75,24.87,0.37
2022-11-10,0.0001395895,0.0004405525,0.042434081,0.123091478,0.790552684,"Sector 62, Noida",182.4,248.43,26.18,21.16,23.57,0.47
2022-11-11,0.000132953,0.000747803,0.037976715,0.123795979,1.461634517,"Sector 62, Noida",190.69,244.64,27.5,22.49,20.66,0.37
2022-11-12,0.000130366,0.000149167,0.03900521,0.120098942,0.330549513,"Sector 62, Noida",191.29,240.08,29.5,22.44,16.56,0.63
2022-11-13,0.00014468,-0.000164763,0.044327385,0.120646234,0.145018865,"Sector 62, Noida",177.65,225.73,26.68,24.16,10.72,0.77
2022-11-14,0.000218287,-0.00051618,0.046577264,0.118050113,0.098040894,"Sector 62, Noida",131.5,195.37,26.83,26.29,7.06,0.6
2022-11-15,0.00043603,-0.000340327,0.0444845766666666,0.115085803,0.314060539,"Sector 62, Noida",96.03,155.67,24.17,30.14,6.94,0.69
2022-11-16,,,,,,"Sector 62, Noida",118.15,158.35,24.13,28.15,7.95,0.54
2022-11-17,0.000144481,-0.0003636096666666,0.0423918893333333,0.1166215316666666,0.279154003,"Sector 62, Noida",135.79,176.77,25.39,24.54,7.33,0.55
2022-11-18,0.000157072,-0.0003868923333333,0.040299202,0.1181572603333333,0.230781182,"Sector 62, Noida",152.68,200.89,26.16,24.62,6.46,0.74
2022-11-19,0.000372059,-0.000410175,0.044362705,0.119692989,0.097120322,"Sector 62, Noida",160.34,220.06,26.79,36.15,7.28,1.0
2022-11-20,0.000216011,6.61e-05,0.039912434,0.119819641,0.47291252,"Sector 62, Noida",173.8,275.76,27.23,34.4,11.7,0.87
2022-11-21,0.0001898846666666,0.000219018,0.039540924,0.11874299,0.4396992623333333,"Sector 62, Noida",154.43,215.05,28.86,35.07,8.05,0.83
2022-11-22,0.0001637583333333,0.000371936,0.039169414,0.117666339,0.4064860046666667,"Sector 62, Noida",120.19,199.01,28.11,36.21,10.39,0.71
2022-11-23,0.000137632,0.000524854,0.038797904,0.116589688,0.373272747,"Sector 62, Noida",129.52,197.24,27.83,37.88,11.4,0.68
2022-11-24,0.000211116,0.0003653785,0.039474975,0.1129254255,0.016083829,"Sector 62, Noida",123.8,193.97,26.52,38.98,20.48,0.77
2022-11-25,0.000639534,0.000205903,0.055264987,0.109261163,0.2333529,"Sector 62, Noida",200.38,284.22,33.71,44.27,21.79,1.56
2022-11-26,0.000248664,0.000182958,0.04783915,0.108474143,0.235601097,"Sector 62, Noida",178.93,266.19,34.75,40.45,20.6,0.92
2022-11-27,0.000211068,0.001679369,0.040413313,0.110479429,1.015699983,"Sector 62, Noida",185.56,242.21,31.3,42.76,20.84,0.99
2022-11-28,0.000244741,0.000672746,0.047444055,0.1083378925,0.60605742,"Sector 62, Noida",252.58,322.06,28.49,50.37,26.9,1.69
2022-11-29,0.000278414,-0.000333877,0.054474797,0.106196356,0.196414857,"Sector 62, Noida",287.89,365.18,24.53,49.22,23.51,2.34
2022-11-30,,,,,,"Sector 62, Noida",281.68,323.13,22.29,47.49,20.64,2.33
2022-12-01,0.000243315,-0.000247944,0.044389497,0.111254759,0.514724612,"Sector 62, Noida",227.26,307.35,23.41,45.18,21.06,1.91
2022-12-02,0.0002262836666666,-0.0004024003333333,0.0440320976666666,0.1129366506666666,0.354987081,"Sector 62, Noida",208.7,283.71,29.4,47.93,20.35,1.13
2022-12-03,0.0002092523333333,-0.0005568566666666,0.0436746983333333,0.1146185423333333,0.19524955,"Sector 62, Noida",245.38,318.02,31.52,41.41,21.21,0.64
2022-12-04,0.000192221,-0.000711313,0.043317299,0.116300434,0.035512019,"Sector 62, Noida",275.48,355.93,29.59,34.89,20.31,1.02
2022-12-05,0.000321049,0.000416377,0.044579323,0.116280594,-0.138697724,"Sector 62, Noida",195.65,285.66,28.92,28.37,20.32,0.66
2022-12-06,0.000260212,0.001340659,0.041211752,0.114705824,0.124969656,"Sector 62, Noida",190.09,275.94,34.55,21.85,20.3,0.33
2022-12-07,0.000199375,0.002264941,0.037844181,0.113131054,0.388637036,"Sector 62, Noida",129.58,200.31,34.41,15.330000000000004,22.1,0.15
2022-12-08,0.0001802165,0.000778024,0.0393944735,0.114558398,0.2218048825,"Sector 62, Noida",149.18,527.83,31.33,8.81,19.9,0.59
2022-12-09,0.000161058,-0.000708893,0.040944766,0.115985742,0.054972729,"Sector 62, Noida",161.93,502.96,17.67,13.49,21.01,1.98
2022-12-10,0.000336221,0.000238587,0.042772495,0.112899123,-0.164780421,"Sector 62, Noida",285.27,600.41,19.95,19.06,26.53,1.82
2022-12-11,0.000259976,0.0002357985,0.038258035,0.1125275595,-0.0069167975,"Sector 62, Noida",139.64,406.42,17.92,15.83,19.9,1.05
2022-12-12,0.000183731,0.00023301,0.03821785,0.112155996,0.150946826,"Sector 62, Noida",86.63,212.43,13.81,14.65,50.98,0.89
2022-12-13,0.0002084566666666,0.0002067086666666,0.0326344,0.1122219983333333,0.0962181223333333,"Sector 62, Noida",63.65,160.34,12.35,13.32,55.3,0.64
2022-12-14,0.0002331823333333,0.0001804073333333,0.034540357,0.1122880006666666,0.0414894186666666,"Sector 62, Noida",74.44,168.72,16.57,9.67,21.55,0.63
2022-12-15,0.000257908,0.000154106,0.036446314,0.112354003,-0.013239285,"Sector 62, Noida",77.88,190.27,23.48,12.85,13.76,0.79
2022-12-16,0.000406014,0.000509047,0.038839053,0.111849547,-0.152270861,"Sector 62, Noida",207.04,265.47,23.23,12.51,13.81,1.21
2022-12-17,0.000383028,0.000863988,0.040409081,0.111345091,0.09842935,"Sector 62, Noida",173.0,298.51,23.166666666666668,23.59,12.69,1.56
2022-12-18,0.0003432809999999,0.001104455,0.046297204,0.1124587309999999,0.03190171575,"Sector 62, Noida",318.34,473.58,23.10333333333333,17.84,14.04,1.91
2022-12-19,0.000303534,0.001344922,0.045038778,0.113572371,-0.0346259184999999,"Sector 62, Noida",244.93,409.55,23.04,7.5,12.64,1.52
2022-12-20,0.000263787,0.001585389,0.040301289,0.114686011,-0.1011535527499999,"Sector 62, Noida",209.32,334.14,24.62,7.12,5.52,1.28
2022-12-21,0.00022404,0.001825856,0.0355638,0.115799651,-0.167681187,"Sector 62, Noida",181.65,294.89,23.18,24.13,12.26,1.03
2022-12-22,0.000362119,6.02e-05,0.042013852,0.116697043,0.020295925,"Sector 62, Noida",221.49,569.73,22.5,19.03,7.19,1.04
2022-12-23,0.000299467,0.000730607,0.043843556,0.114655276,0.529752369,"Sector 62, Noida",155.76,323.28,25.76,9.5,10.92,1.29
2022-12-24,0.0002795288571428,0.00108585975,0.0438670923333333,0.1150843391666666,0.5729993543333334,"Sector 62, Noida",155.42,249.77,23.7,7.16,11.23,1.03
2022-12-25,0.0002595907142857,0.0014411125,0.0438906286666666,0.1155134023333333,0.6162463396666666,"Sector 62, Noida",168.84,273.67,22.75,5.76,11.16,1.0
2022-12-26,0.0002396525714285,0.00179636525,0.043914165,0.1159424655,0.659493325,"Sector 62, Noida",220.74,349.95,23.1,6.73,7.21,1.27
2022-12-27,0.0002197144285714,0.002151618,0.04778653,0.1163715286666666,0.7027403103333334,"Sector 62, Noida",186.44,274.19,26.21,7.59,9.54,1.4
2022-12-28,0.0001997762857142,0.0013018096666666,0.0451222353333333,0.1168005918333333,0.7459872956666667,"Sector 62, Noida",151.25,256.0,25.02,10.03,12.9,1.19
2022-12-29,0.0001798381428571,0.0004520013333333,0.0424579406666666,0.117229655,0.789234281,"Sector 62, Noida",200.08,316.16,22.98,8.65,14.05,1.13
2022-12-30,0.0001599,-0.000397807,0.039793646,0.117573751,0.156644562,"Sector 62, Noida",234.32,356.17,22.9,10.62,15.09,1.55
2022-12-31,,,,,,"Sector 62, Noida",158.39,245.44,18.98,9.4,9.41,1.15
2023-01-01,0.0001872905,-1.2908285714285732e-05,0.0429869515,0.1184056095,0.248452653,"Sector 62, Noida",131.03,193.33,13.6,9.91,9.94,1.15
2023-01-02,0.0002146809999999,0.0003719904285714,0.046180257,0.119237468,0.340260744,"Sector 62, Noida",204.67,249.75,13.37,8.9,9.26,1.14
2023-01-03,0.0002420715,0.0007568891428571,0.040506557,0.121617919,0.392553719,"Sector 62, Noida",232.66,314.44,12.98,11.73,5.77,1.03
2023-01-04,0.000269462,0.0011417878571428,0.047676798,0.136088487,0.08470841,"Sector 62, Noida",182.75,305.24,12.19,11.74,7.71,1.07
2023-01-05,0.000256527,0.0015266865714285,0.05270442,0.13357863975,0.067739487,"Sector 62, Noida",259.59,425.23,303.63,12.74,18.83,1.37
2023-01-06,0.000243592,0.0019115852857142,0.057732042,0.1310687925,0.050770564,"Sector 62, Noida",298.88,486.01,115.2,12.67,41.13,1.32
2023-01-07,0.000230657,0.002296484,0.044442223,0.12855894525,0.0338016409999999,"Sector 62, Noida",250.53,418.47,40.96,10.3,37.15,1.31
2023-01-08,0.000217722,0.002035941,0.047280856,0.126049098,0.0168327179999999,"Sector 62, Noida",240.9,356.32,26.35,8.84,41.17,1.52
2023-01-09,0.000204787,0.00168579325,0.04896385625,0.12353925075,-0.000136205,"Sector 62, Noida",370.25,528.85,14.98,12.55,54.72,2.5
2023-01-10,0.000191852,0.0013356455,0.0506468565,0.1210294035,-0.017105128,"Sector 62, Noida",221.7,345.69,7.29,10.28,42.39,1.62
2023-01-11,0.000178917,0.00098549775,0.05232985675,0.11851955625,-0.034074051,"Sector 62, Noida",169.81,267.76,8.29,5.79,31.95,1.12
2023-01-12,0.000165982,0.00063535,0.054012857,0.116009709,-0.051042974,"Sector 62, Noida",183.83,276.48,3.64,7.93,31.05,1.27
2023-01-13,0.000170553,0.000712329,0.0475600273333333,0.116443589,0.0327592945,"Sector 62, Noida",186.25,276.62,1.44,12.92,35.12,1.33
2023-01-14,0.000175124,0.000789308,0.0411071976666666,0.116877469,0.116561563,"Sector 62, Noida",141.87,225.71,31.68,8.57,34.47,0.97
2023-01-15,0.000180088,0.000866287,0.034654368,0.1165626663333333,0.047837191,"Sector 62, Noida",82.09,162.1,32.75,4.42,38.4,0.81
2023-01-16,0.000185052,0.0009432659999999,0.0339717325,0.1162478636666666,-0.0208871809999999,"Sector 62, Noida",130.47,237.03,33.16,5.32,36.93,1.09
2023-01-17,0.000190016,0.001020245,0.033289097,0.115933061,-0.089611553,"Sector 62, Noida",138.04,245.54,29.47,4.55,38.83,1.22
2023-01-18,0.000676278,0.000634191,0.040411672,0.11648535,0.382262308,"Sector 62, Noida",176.11,307.19,28.39,4.03,43.07,1.55
2023-01-19,0.00116254,0.000216962,0.050338373,0.117037639,0.854136169,"Sector 62, Noida",208.2,334.36,31.05,4.77,37.69,1.54
2023-01-20,0.0010995411333333,-7.169649999999998e-05,0.0470461795,0.1170731112,0.8349865874,"Sector 62, Noida",77.21,141.63,21.5,5.29,33.91,0.93
2023-01-21,0.0010365422666666,-0.000360355,0.043753986,0.1171085834,0.8158370058,"Sector 62, Noida",174.39,333.68,22.57,5.89,32.16,1.3
2023-01-22,0.0009735434,0.000434153,0.0425874705,0.1171440556,0.7966874242,"Sector 62, Noida",212.23,313.18,17.44,6.14,26.18,1.39
2023-01-23,0.0009105445333333,0.0004262417,0.041420955,0.1171795278,0.7775378426,"Sector 62, Noida",142.67,292.68,15.2,6.17,28.63,1.49
2023-01-24,0.0008475456666666,0.0004183304,0.0420015353333333,0.117215,0.758388261,"Sector 62, Noida",76.8,130.34,11.76,9.36,26.83,1.23
2023-01-25,0.0007845468,0.0004104191,0.0425821156666666,0.1172504722,0.7392386794,"Sector 62, Noida",97.49,182.65,14.81,10.94,20.11,1.27
2023-01-26,0.0007215479333333,0.0004025078,0.043162696,0.1172859444,0.7200890978,"Sector 62, Noida",116.07,189.96,10.91,4.27,21.91,1.12
2023-01-27,0.0006585490666666,0.0003945965,0.0422377238333333,0.1173214166,0.7009395162000001,"Sector 62, Noida",78.31,154.56,12.45,5.06,30.76,1.01
2023-01-28,0.0005955502,0.0003866851999999,0.0413127516666666,0.1173568888,0.6817899346,"Sector 62, Noida",111.37,206.57,11.34,3.73,29.42,1.13
2023-01-29,0.0005325513333333,0.0003787739,0.0403877795,0.117392361,0.662640353,"Sector 62, Noida",175.15,244.3,9.58,1.78,20.65,1.58
2023-01-30,0.0004695524666666,0.0003708626,0.0394628073333333,0.1174278332,0.6434907714,"Sector 62, Noida",60.89,92.29,7.97,2.44,23.2,1.19
2023-01-31,,,,,,"Sector 62, Noida",71.07,112.21,7.1,3.09,23.7,1.45
2023-02-01,0.0004065536,0.0003629512999999,0.0385378351666666,0.1174633054,0.6243411898,"Sector 62, Noida",71.42,125.19,9.0,2.43,25.92,1.09
2023-02-02,0.0003435547333333,0.00035504,0.037612863,0.1174987776,0.6051916082,"Sector 62, Noida",65.57,144.34,8.24,1.9,30.48,1.05
2023-02-03,0.0002805558666666,0.00015207,0.037995551,0.1175342498,0.5860420265999999,"Sector 62, Noida",78.78,208.5,10.15,2.97,34.81,1.12
2023-02-04,0.000217557,-5.09e-05,0.038378239,0.117569722,0.566892445,"Sector 62, Noida",136.45,227.44,8.4,4.41,25.29,1.29
2023-02-05,0.0002012013333333,0.000132733,0.0380279945,0.114929825,0.3821248823333333,"Sector 62, Noida",91.69,187.36,5.59,3.63,23.03,1.23
2023-02-06,0.0001848456666666,0.000316366,0.03767775,0.112289928,0.1973573196666666,"Sector 62, Noida",138.05,246.46,4.19,4.44,28.81,1.9
2023-02-07,0.00016849,-0.000145409,0.036219154,0.109650031,0.012589757,"Sector 62, Noida",124.7,229.72,6.07,4.26,27.22,1.42
2023-02-08,0.0002404362222222,-0.000706625,0.03776307,0.1108124772222222,0.0762728557777777,"Sector 62, Noida",63.16,146.05,6.36,3.18,27.86,1.1
2023-02-09,0.0003123824444444,-0.000360101,0.0378357063333333,0.1119749234444444,0.1399559545555555,"Sector 62, Noida",85.57,188.52,5.42,3.59,26.48,1.26
2023-02-10,0.0003843286666666,-1.3577000000000075e-05,0.0379083426666666,0.1131373696666666,0.2036390533333333,"Sector 62, Noida",88.07,196.51,5.97,7.34,33.34,1.12
2023-02-11,0.0004562748888888,0.000332947,0.037980979,0.1142998158888888,0.2673221521111111,"Sector 62, Noida",125.14,241.33,5.46,7.11,30.89,1.29
2023-02-12,0.0005282211111111,-0.000102921,0.0380536153333333,0.1154622621111111,0.3310052508888889,"Sector 62, Noida",47.71,133.25,5.45,7.2,29.74,0.96
2023-02-13,0.0006001673333333,-6.65605e-05,0.0381262516666666,0.1166247083333333,0.3946883496666666,"Sector 62, Noida",44.96,133.71,6.62,4.87,31.53,0.92
2023-02-14,0.0006721135555555,-3.02e-05,0.038198888,0.1177871545555555,0.4583714484444444,"Sector 62, Noida",58.1,148.18,6.36,2.35,28.92,1.1
2023-02-15,0.0007440597777777,0.000992998,0.0394812261666666,0.1189496007777777,0.5220545472222222,"Sector 62, Noida",89.38,205.75,7.13,3.82,24.96,1.27
2023-02-16,0.000816006,9.93e-05,0.0407635643333333,0.120112047,0.585737646,"Sector 62, Noida",179.55,332.94,5.65,6.88,29.66,1.78
2023-02-17,0.0007790807894736,0.0002816659999999,0.0420459024999999,0.1198434363157894,0.5629397798947369,"Sector 62, Noida",191.21,330.14,4.7,5.75,29.48,2.6
2023-02-18,0.0007421555789473,0.000464032,0.0433282406666666,0.1195748256315789,0.5401419137894736,"Sector 62, Noida",214.21,364.38,5.31,3.4,33.28,2.18
2023-02-19,0.000705230368421,0.00065336,0.0446105788333333,0.1193062149473684,0.5173440476842105,"Sector 62, Noida",163.31,259.35,4.57,4.49,29.53,1.94
2023-02-20,0.0006683051578947,0.001500711,0.045892917,0.1190376042631578,0.4945461815789473,"Sector 62, Noida",138.76,256.89,4.46,6.88,35.18,1.85
2023-02-21,0.0006313799473684,0.000632014,0.0453705103846153,0.1187689935789473,0.4717483154736842,"Sector 62, Noida",108.06,208.09,4.29,6.23,41.55,1.57
2023-02-22,0.0005944547368421,-0.000236683,0.0448481037692307,0.1185003828947368,0.448950449368421,"Sector 62, Noida",172.49,286.07,4.21,3.41,43.59,1.8
2023-02-23,0.0005575295263157,8.7e-05,0.0443256971538461,0.1182317722105263,0.4261525832631578,"Sector 62, Noida",58.9,148.54,3.78,4.37,36.77,1.47
2023-02-24,0.0005206043157894,0.000315709,0.0438032905384615,0.1179631615263158,0.4033547171578947,"Sector 62, Noida",73.03,172.35,3.87,3.87,36.33,1.48
2023-02-25,0.0004836791052631,0.000738906,0.0432808839230769,0.1176945508421052,0.3805568510526316,"Sector 62, Noida",117.78,230.02,2.91,4.58,34.09,1.81
2023-02-26,0.0004467538947368,0.001162103,0.0427584773076923,0.1174259401578947,0.3577589849473684,"Sector 62, Noida",125.83,231.97,3.01,6.33,33.65,1.9
2023-02-27,0.0004098286842105,0.0015853,0.0422360706923076,0.1171573294736842,0.3349611188421052,"Sector 62, Noida",98.08,207.99,3.58,2.73,32.75,1.56
2023-02-28,,,,,,"Sector 62, Noida",81.41,193.81,2.6,2.61,29.01,1.64
2023-03-01,0.0003729034736842,0.000599136,0.041713664076923,0.1168887187894736,0.3121632527368421,"Sector 62, Noida",75.86,195.73,2.34,2.84,25.42,1.53
2023-03-02,0.0003359782631578,-0.000387028,0.0411912574615384,0.1166201081052631,0.2893653866315789,"Sector 62, Noida",99.29,218.08,2.7,5.74,29.65,1.66
2023-03-03,0.0002990530526315,-0.000640369,0.0406688508461538,0.1163514974210526,0.2665675205263157,"Sector 62, Noida",51.12,138.88,1.82,4.71,31.98,1.4
2023-03-04,0.0002621278421052,-0.00034334,0.0401464442307692,0.1160828867368421,0.2437696544210525,"Sector 62, Noida",46.0,148.26,2.03,4.76,29.23,1.33
2023-03-05,0.0002252026315789,-4.631099999999994e-05,0.0396240376153846,0.1158142760526315,0.2209717883157894,"Sector 62, Noida",49.85,126.84,1.79,6.61,30.34,1.35
2023-03-06,0.0001882774210526,0.000250718,0.039101631,0.115545665368421,0.1981739222105263,"Sector 62, Noida",51.58,125.77,1.78,4.52,34.29,1.32
2023-03-07,0.0001513522105263,0.000143479,0.044841226,0.1152770546842105,0.1753760561052631,"Sector 62, Noida",73.96,167.07,1.73,3.45,33.48,1.52
2023-03-08,0.000114427,0.00045148,0.0458699111999999,0.115008444,0.15257819,"Sector 62, Noida",141.2,234.49,1.37,5.42,30.73,2.24
2023-03-09,0.000159355,0.0005679789999999,0.0468985964,0.1161599795,0.062544795,"Sector 62, Noida",49.56,114.0,2.11,2.74,32.96,1.36
2023-03-10,0.000204283,0.000684478,0.0479272815999999,0.117311515,-0.0274886,"Sector 62, Noida",63.55,160.73,1.69,6.72,32.1,1.51
2023-03-11,0.000405601,0.000329234,0.0489559668,0.117605947,0.02295066,"Sector 62, Noida",82.6,183.13,1.73,4.07,31.56,1.7
2023-03-12,0.0003554822,0.000173902,0.049984652,0.11848200925,0.0095540855833333,"Sector 62, Noida",92.92,209.15,1.74,5.27,32.23,1.92
2023-03-13,0.0003053634,0.0001364797333333,0.048424875,0.1193580715,-0.0038424888333333,"Sector 62, Noida",100.77,224.99,22.03,4.55,56.78,1.7
2023-03-14,0.0002552446,9.905746666666666e-05,0.0468650979999999,0.12023413375,-0.01723906325,"Sector 62, Noida",85.67,200.91,61.97,0.85,36.7,1.64
2023-03-15,0.0002051258,6.16352e-05,0.0453053209999999,0.121110196,-0.0306356376666666,"Sector 62, Noida",105.1,231.81,62.56,1.34,68.49,1.86
2023-03-16,0.000155007,2.4212933333333327e-05,0.043745544,0.12198625825,-0.0440322120833333,"Sector 62, Noida",98.01,215.71,53.53,2.1,35.74,1.82
2023-03-17,0.0001563378,-1.320933333333335e-05,0.042185767,0.1228623205,-0.0574287865,"Sector 62, Noida",91.19,195.86,49.52,3.43,45.41,1.68
